,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
263,131,131,A35961,"The anatomy of human bodies, comprehending the most modern discoveries and curiosities in that art to which is added a particular treatise of the small-pox & measles : together with several practical observations and experienced cures ... / written in Latin by Ijsbrand de Diemerbroeck ... ; translated from the last and most correct and full edition of the same, by William Salmon ...","Salmon, William",1694,science_medicine, by its temperate Heat to defend against the external Cold . 5 . For that it is easy to be set in a ,Flam,"e . Of which Galen thus writes , l. 4 . de usu part . c. 9 . That Fat is hot , is known to the Sense",Y,LIT,,,131,131.0,4263.0,by its temperate heat to defend against the external cold . 5 . for that it is easy to be set in a,Flame,". of which galen thus writes , l. 4 . de usu part . c. 9 . that fat is hot , is known to the sense"
264,133,133,A61620,"A sermon preached before the Queen at White-Hall, February 22d, 1688/9 by Edward Stillingfleet ...","Stillingfleet, Edward",1689,sermons,"al against Heresie and Innovation . For that blinds their Understandings , corrupts their Wills , in",flam,"es their Passions , hardens their Hearts , and shuts up all bowels of Pity and Compassion towards Br",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,133,133.0,10510.0,"al against heresie and innovation . for that blinds their understandings , corrupts their wills , in",flames,"their passions , hardens their hearts , and shuts up all bowels of pity and compassion towards br"
265,134,134,618300500,"Papal tyranny in the reign of King John. A tragedy. As it is acted at the Theatre-Royal in Covent-Garden, By His Majesty's Servants. By Colley Cibber, Esq;","Cibber, Colley",1745,drama_tragedy,"lays of Shakespear there is scarce any Fact , that might better have employed his Genius , than the ",flam,ing Contest between his insolent Holiness and King John . This is so remarkable a Passage in our His,Y,MET,AMB,,134,134.0,7081.0,"lays of shakespear there is scarce any fact , that might better have employed his genius , than the",flaming,contest between his insolent holiness and king john . this is so remarkable a passage in our his
266,135,135,A53480,Two new tragedies ... both written by the Right Honourable the Earl of Orrery.,"Boyle, Roger",1669,drama,e Wounds she gave could cure ; I meant the Secret never to disclose ; And when your Father did your ,Flam,"e oppose , I try'd your Love by reason to subdue , But that attempt , Sir , proveing fruitles too , ",Y,MET,emotion,,135,135.0,9500.0,e wounds she gave could cure ; i meant the secret never to disclose ; and when your father did your,Flame,"oppose , i try'd your love by reason to subdue , but that attempt , sir , proveing fruitles too ,"
267,136,136,27242136,"A treatise of chirurgical operations after the newest, and most exact method founded on the structure of the parts ... : to which is annex'd A general idea of wounds / written originally by Joseph De la Charier ; and translated into English by R. B.","Crouch, Nathaniel",1696,science_medicine,"y part , and that it's sufficient to produce the Fever , ( which is a Consequence of the Pain and In",flam,ation ) if a drop of extravasated and corrupted blood be carried to the heart . One hath Red Cheeks ,Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,136,136.0,9663.0,"y part , and that it's sufficient to produce the fever , ( which is a consequence of the pain and",inflamation,) if a drop of extravasated and corrupted blood be carried to the heart . one hath red cheeks
268,137,137,12697363,"Iatrica, seu, Praxis medendi, The practice of curing being a medicinal history of above three thousand famous observations in the cure of diseases, performed by the author hereof : together with several of the choicest observations of other famous men ... : wherein for the most part you will find 1. the constitution of the body of the sick, 2. the symptoms predominant, 3. the cause of the disease, what? 4. the exact method which was taken in the cure, 5. an exact account of the medicines exhibited, with the order of their exhibition, various doses and success thereupon ... / perform'd by William Salmon ...","Salmon, William",1681,science_medicine,"ply them warm . 15 . If the Convulsion be by consent , that is to say , if it proceed from pain , in",flam,"ation and tumefacton , then the pain is to be asswaged , the inflammation is to be extinguished , an",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,137,137.0,7503.0,"ply them warm . 15 . if the convulsion be by consent , that is to say , if it proceed from pain ,",inflamation,"and tumefacton , then the pain is to be asswaged , the inflammation is to be extinguished , an"
269,138,138,A29013,"Of the high veneration man's intellect owes to God, peculiarly for his wisedom and power by a Fellow of the Royal Society.","Boyle, Robert",1685,prose,"upon . 11 . But ſince the velocity of theſe diſcharged flames may be gueſs'd at , by that which the ",flam,"e of Gunpowder impreſſes on a Bullet ſhot out of a well charg'd Gun , which the diligent Merſennus ,",Y,LIT,,,138,138.0,6187.0,"upon . 11 . but ſince the velocity of theſe diſcharged flames may be gueſs'd at , by that which the",flame,"of gunpowder impreſſes on a bullet ſhot out of a well charg'd gun , which the diligent merſennus ,"
270,139,139,A28938,"The aerial noctiluca, or, Some new phœnomena, and a process of a factitious self-shining substance imparted in a letter to a friend living in the country / by the honourable Robert Boyle ...","Boyle, Robert",1680,science_chemistry+letters,"f the Glaſs , all along the Pipe , till it reached the upper part of it . And at other times , ſuch ",flam,"es aſcended into the Pipe , but not ſo high ; whence many would have confidently infer'd a poſitive ",Y,LIT,,,139,139.0,6611.0,"f the glaſs , all along the pipe , till it reached the upper part of it . and at other times , ſuch",flames,"aſcended into the pipe , but not ſo high ; whence many would have confidently infer'd a poſitive"
271,140,140,12256262,"Pharmacopoeia Bateana, or, Bate's dispensatory translated from the second edition of the Latin copy, published by Mr. James Shipton : containing his choice and select recipe's, their names, compositions, preparations, vertues, uses, and doses, as they are applicable to the whole practice of physick and chyrurgery : the Arcana Goddardiana, and their recipe's intersperst in their proper places, which are almost all wanting in the Latin copy : compleated with above five hundred chymical processes, and their explications at large, various observations thereon, and a rationale upon each process : to which are added in this English edition, Goddard's drops, Russel's pouder [sic], and the Emplastrum febrifugum, those so much fam'd in the world : as also several other preparations from the Collectanea chymica, and other good authors / by William Salmon ...","Salmon, William",1694,science_medicine," Pains from a cold and moist Cause , as also Gouts and Sciatica's , discusses Tumors , takes away In",flam,"mations , and prevents Gangreens , restores Contusions , and strengthens the Head , Stomach , Nerves",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,140,140.0,4030.0,"pains from a cold and moist cause , as also gouts and sciatica's , discusses tumors , takes away",inflammations,", and prevents gangreens , restores contusions , and strengthens the head , stomach , nerves"
272,143,143,7903762,The natural history of the principality of Wales in three parts ... together with the natural and artificial rarities and wonders in the several counties of that principality / by R.B.,"Crouch, Nathaniel",1695,biography/memoirs,her Passions there ; Not in the Chiefs alone : Each Soldier In that small Army feels bright Honours ,flam,"e , And labours to maintain his proper Fame . Ne're was a Battel through all parts so fought , Nor s",Y,MET,AMB,,143,143.0,4113.0,her passions there ; not in the chiefs alone : each soldier in that small army feels bright honours,flame,", and labours to maintain his proper fame . ne're was a battel through all parts so fought , nor s"
273,144,144,A28961,An essay of the great effects of even languid and unheeded motion whereunto is annexed An experimental discourse of some little observed causes of the insalubrity and salubrity of the air and its effects / by the Honourable Robert Boyle ...,"Boyle, Robert",1685,science," ſmaller ( though not the ſmalleſt ) parts it conſiſts of , as with its filings or its powder ; the ",flam,e will then have a far more quick and powerfull operation than the body expoſed to it . This I exemp,Y,LIT,,,144,144.0,10692.0,"ſmaller ( though not the ſmalleſt ) parts it conſiſts of , as with its filings or its powder ; the",flame,will then have a far more quick and powerfull operation than the body expoſed to it . this i exemp
274,146,146,A53472,"Parthenissa, that most fam'd romance the six volumes compleat / composed by ... the Earl of Orrery.","Boyle, Roger",1651,fiction,"y , make it their design to bring it to an extreme ; and so mens coldness does often ingender their ",Flam,"e : But whatsoever was the cause , I began too soon to perceive that which I too much fear'd ; and k",Y,MET,AMB,,146,146.0,2012.0,"y , make it their design to bring it to an extreme ; and so mens coldness does often ingender their",Flame,": but whatsoever was the cause , i began too soon to perceive that which i too much fear'd ; and k"
275,148,148,A62661.7,"Lycidus, or, The lover in fashion being an account from Lycidus to Lysander, of his voyage from the Island of Love : from the French / by the same author of The voyage to the Isle of Love ; together with a miscellany of new poems, by several hands.","Behn, Aphra",1687,fiction,"harming Bellinda I came , With my heart full of Love and desire , To gain my wisht end I talkt of a ",flam,"e , Of sighing , and dying , and sire , I swore to her charms that my soul did submit , And the slav",Y,MET,emotion,,148,148.0,201.0,"harming bellinda i came , with my heart full of love and desire , to gain my wisht end i talkt of a",flame,", of sighing , and dying , and sire , i swore to her charms that my soul did submit , and the slav"
276,149,149,A54244,"Truth rescued from imposture, or, A brief reply to a meer rapsodie of lies, folly, and slander but a pretended answer to the tryal of W. Penn and W. Meade &c. writ and subscribed S.S. / by a profest enemy to oppression, W.P.","Penn, William",1670,prose,"ng , Lying , and Diſcontented People , were as free of the deſign of putting the whole Kingdom in a ",Flam,"e , as Hariſon was , from the actual firing of the City . But I as heartily believe , that if as ſtr",Y,LIT,,,149,149.0,1388.0,"ng , lying , and diſcontented people , were as free of the deſign of putting the whole kingdom in a",Flame,", as hariſon was , from the actual firing of the city . but i as heartily believe , that if as ſtr"
277,151,151,N00812.0,"Some few remarks upon a scandalous book, against the government and ministry of New-England, written, by one Robert Calef. Detecting the unparrallel'd malice & falsehood, of the said book; and defending the names of several particular gentlemen, by him therein aspersed & abused. / Composed and published by several persons belonging to the flock of some of the injured pastors, and concerned for their just vindication. ; Truth will come off conqueror.","Mather, Cotton",1701,letters,"t in it ! Give me leave : That vile Book of Tom Maules , which the General Court Condemned unto the ",Flam,"es , had not in it a more hideous piece of Doctrine , then this of Robert Calef . I pray , let Serio",Y,LIT,,,151,151.0,10373.0,"t in it ! give me leave : that vile book of tom maules , which the general court condemned unto the",Flames,", had not in it a more hideous piece of doctrine , then this of robert calef . i pray , let serio"
278,152,152,A33146.a3,"Xerxes, a tragedy as it is acted at the new theatre in Little Lincoln's-Inn Fields / written by C. Cibber ...","Cibber, Colley",1699,drama_tragedy,"of Despair , Yet have resolv'd to use no other Help but Love ! But such a Love ! fed with so soft a ",Flam,e ! So fond of Misery ! so impotent of Hope ! It must be inoffensive to the chastest Ears ! Tam . Wh,Y,MET,emotion,,152,152.0,10718.0,"of despair , yet have resolv'd to use no other help but love ! but such a love ! fed with so soft a",Flame,! so fond of misery ! so impotent of hope ! it must be inoffensive to the chastest ears ! tam . wh
279,153,153,660301300,"Ximena: or, the heroick daughter. A tragedy. Written by Mr. Cibber.","Cibber, Colley",1712,drama_tragedy,"' Jars , And calm'd the Tempests that have wreck'd our Peace , What we with false Resentments but in",flam,"'d , Thy nobler Vertues have appeas'd with Honour . Xim . These Praises from another Mouth , my Lord",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,153,153.0,6503.0,"' jars , and calm'd the tempests that have wreck'd our peace , what we with false resentments but in",flam'd,", thy nobler vertues have appeas'd with honour . xim . these praises from another mouth , my lord"
280,154,154,A04600,"The temple of love A masque. Presented by the Queenes Majesty, and her ladies, at White-hall on Shrove-Tuesday, 1634. By Inigo Iones, surveyor of his Maties. workes, and William Davenant, her Maties. servant.","Davenant, Sir William",1634,drama_masque," and mis-led . The fame of this Temple of Loue being quickly spread over all the Easterne world , en",flam,"ed a company of noble Persian youths , borderers on India to travell in quest of it ; who arriving ,",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,154,154.0,5533.0,"and mis-led . the fame of this temple of loue being quickly spread over all the easterne world , en",flamed,"a company of noble persian youths , borderers on india to travell in quest of it ; who arriving ,"
281,155,155,12257952,"Ars chirurgica a compendium of the theory and practice of chirurgery in seven books ... shewing the names, causes, signs, differences, prognosticks, and various intentions of curing all kinds of chirurgick diseases ... : to which is added Pharmacopoeia chirurgica, or, The medical store, Latin and English ... / by William Salmon ...","Salmon, William",1697,science_medicine,"t cover it , or not well cover it . II . It is known by Sight : The Causes are mostly inward , as In",flam,"mation , Blows , hard Labour , Straining vehemently , Strangling . III . The Cure . Let it be gently",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,155,155.0,7821.0,"t cover it , or not well cover it . ii . it is known by sight : the causes are mostly inward , as",inflammation,", blows , hard labour , straining vehemently , strangling . iii . the cure . let it be gently"
282,156,156,1469901500.a2,"The comical gallant: Or The amours of Sir John Falstaffe. A comedy. As it is acted at the Theatre Royal in Drury-lane. By His Majesty's servants. By Mr. Dennis. To which is added, a large account of the taste in poetry, and the causes of the degeneracy of","Dennis, John",1702,drama_comedy,"t's with too much fire , Sir John . Falst . Has my Discourse warm'd you so ? Ford . Set me all in a ",flam,"e , Sir John . Falst . Ay , for now you have gain'd your point . Ford . I have , and therefore I'm g",Y,MET,emotion,,156,156.0,3571.0,"t's with too much fire , sir john . falst . has my discourse warm'd you so ? ford . set me all in a",flame,", sir john . falst . ay , for now you have gain'd your point . ford . i have , and therefore i'm g"
283,157,157,12257952,"Ars chirurgica a compendium of the theory and practice of chirurgery in seven books ... shewing the names, causes, signs, differences, prognosticks, and various intentions of curing all kinds of chirurgick diseases ... : to which is added Pharmacopoeia chirurgica, or, The medical store, Latin and English ... / by William Salmon ...","Salmon, William",1697,science_medicine,"re : but Ferulae or Splints are here not very profitable , because they are apt to beget Pain and In",flam,mation ; and for that the number of the Rowlers may very well supply their places . CHAP. VI . Of a ,Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,157,157.0,8321.0,"re : but ferulae or splints are here not very profitable , because they are apt to beget pain and",inflammation,; and for that the number of the rowlers may very well supply their places . chap. vi . of a
284,158,158,A36624.a1,"Examen poeticum being the third part of miscellany poems containing variety of new translations of the ancient poets, together with many original copies by the most eminent hands.","Dryden, John",1693,poetry,"m their flying drew , ) Foretold the Cyclops , that Ulysses hand In his broad eye , shou'd thrust a ",flam,"ing Brand . The Giant , with a scornful grin reply'd , Vain Augur , thou hast falsely prophesi'd ; A",Y,LIT,,,158,158.0,10846.0,"m their flying drew , ) foretold the cyclops , that ulysses hand in his broad eye , shou'd thrust a",flaming,"brand . the giant , with a scornful grin reply'd , vain augur , thou hast falsely prophesi'd ; a"
285,161,161,A39682,"A saint indeed: or The great work of a Christian, opened and pressed; from Prov. 4. 23 Being a seasonable and proper expedient for the recovery of the much decayed power of godliness, among the professors of these times. By John Flavell M. of the Gospel.","Flavell, John",1668,prose,"ied with ) with that condition others are , and thy self deservest to be in : Oth_rs are roaring in ",flam,"es , howling under the scourge of vengeance , and amongst them I deserve to be . O my Soul ! is this",Y,MET,emotion,,161,161.0,1647.0,"ied with ) with that condition others are , and thy self deservest to be in : oth_rs are roaring in",flames,", howling under the scourge of vengeance , and amongst them i deserve to be . o my soul ! is this"
286,163,163,A37017.a5,"The siege of Memphis, or, The ambitious queen a tragedy acted at the Theater-Royal / written by Tho. Durfey.","D'Urfey, Thomas",1676,drama_tragedy," Oath dispence ; Her haughty pride all Monarchy would shame , But I betimes will quench this raging ",flam,"e , Your loyalty above my Oath prefer , Be a Kings friend , and seize both him and her . [ to the Gu",Y,MET,emotion,,163,163.0,1117.0,"oath dispence ; her haughty pride all monarchy would shame , but i betimes will quench this raging",flame,", your loyalty above my oath prefer , be a kings friend , and seize both him and her . [ to the gu"
287,165,165,A35961,"The anatomy of human bodies, comprehending the most modern discoveries and curiosities in that art to which is added a particular treatise of the small-pox & measles : together with several practical observations and experienced cures ... / written in Latin by Ijsbrand de Diemerbroeck ... ; translated from the last and most correct and full edition of the same, by William Salmon ...","Salmon, William",1694,science_medicine,"uring into the Heart , are there dilated , as Gunpowder is dilated and set afire by the heat of the ",Flam,"e . And as Gunpowder has no actual heat in it self , but being kindled , receives a burning heat , s",Y,LIT,,,165,165.0,4305.0,"uring into the heart , are there dilated , as gunpowder is dilated and set afire by the heat of the",Flame,". and as gunpowder has no actual heat in it self , but being kindled , receives a burning heat , s"
288,166,166,99833633,"Ouranos kai tartaros= heaven and hell epitomized. The true Christian characterized. As also an exhortation with motives, means and directions to be speedy and serious about the work of conversion. By George Swinnocke M.A. sometime fellow of Baliol Colledge in Oxford, and now preacher of the Gospel at Rickmersworth in Hertfordshire.","Swinnock, George",1659,prose," chamber , where all the wals round , the cieling above , and floor below , were in a burning light ",flam,"e , then rest quietly one moment in thine estate of sin and wrath . But for thy sake , ( thy conditi",Y,LIT,,,166,166.0,6687.0,"chamber , where all the wals round , the cieling above , and floor below , were in a burning light",flame,", then rest quietly one moment in thine estate of sin and wrath . but for thy sake , ( thy conditi"
289,167,167,A36708.a5,"Tyrannick love, or, The royal martyr a tragedy, as it is acted by His Majesties servants, at the Theatre Royal / by John Dryden ...","Dryden, John",1670,drama_tragedy,body be the Tyrant's spoil ; Nor hands nor eyes thy purity defile . Amariel descends swiftly with a ,flam,"ing Sword , and strikes at the Wheel , which breaks in pieces , then he ascends again . Max. Is this",Y,LIT,,,167,167.0,7570.0,body be the tyrant's spoil ; nor hands nor eyes thy purity defile . amariel descends swiftly with a,flaming,"sword , and strikes at the wheel , which breaks in pieces , then he ascends again . max. is this"
290,168,168,11295392,"The family dictionary, or, Houshold [sic] companion wherein are alphabetically laid down exact rules and choice physical receipts for the preservation of health ... directions for making oils, ointments, salves, ... chymical preparations, physical-wines, ales and other liquors and descriptions of the virtues of herbs, fruits, flowers ... and parts of living creatures used in medicinal potions, ... likewise directions for cookery, ... also the way of making all sorts of perfumes ... together with the art of making all sorts of English wines, ... the mystery of pickling and keeping all sorts of pickles ... : to which is added as an appendix the explanation of physical terms, bills of fare ... : with the art of carving and many other useful matters / by J.H.","Salmon, William",1695,science_medicine," Trochisci Albi Rhasis in very fine Powder , and wash the Eyes with it as you see occasion . Eyes In",flam,"'d , or Bloodshot : Boil a new-lay'd Egg hard , cut it in halves without taking out the Yolk , and a",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,168,168.0,5121.0,"trochisci albi rhasis in very fine powder , and wash the eyes with it as you see occasion . eyes in",flam'd,", or bloodshot : boil a new-lay'd egg hard , cut it in halves without taking out the yolk , and a"
291,172,172,9498676,Three tracts written by Robert Boyle.,"Boyle, Robert",1671,science,"rall times questioned , whether I ought to acquiesce in them alone . For I do not thinke the easy in",flam,mableness of Bodies to be alwaies a sure proofe of the actuall sensible warmth of the minute parts i,Y,LIT,,,172,172.0,5640.0,"rall times questioned , whether i ought to acquiesce in them alone . for i do not thinke the easy",inflammableness,of bodies to be alwaies a sure proofe of the actuall sensible warmth of the minute parts i
292,173,173,A36598,"Annus mirabilis, The year of wonders, 1666 an historical poem containing the progress and various successes of our naval war with Holland, under the conduct of His Highness Prince Rupert, and His Grace the Duke of Albemarl : and describing the fire of London / by John Dryden, Esq.","Dryden, John",1667,undetermined,"d he takes , In firmamental waters dipt above ; Of it a brode Extinguisher he makes , And hoods the ",flam,"es that to their quarry strove . 282 . The vanquish'd fires withdraw from every place , Or full with",Y,LIT,,,173,173.0,1984.0,"d he takes , in firmamental waters dipt above ; of it a brode extinguisher he makes , and hoods the",flames,"that to their quarry strove . 282 . the vanquish'd fires withdraw from every place , or full with"
293,174,174,K008178000.a1,The resurrection. A poem: Written by Mr. Addison.,"Addison, Joseph",1718,poetry,"uſive Picture hides And liquid Sulphur rolls in burning Tides ; So Strong , ſo fierce , the painted ",Flam,"es ariſe , The pale Spectator views them with ſurprize ; Believes the blazing Wall indeed to burn , ",Y,LIT,,,174,174.0,4684.0,"uſive picture hides and liquid sulphur rolls in burning tides ; so strong , ſo fierce , the painted",Flames,"ariſe , the pale spectator views them with ſurprize ; believes the blazing wall indeed to burn ,"
294,175,175,A53480,Two new tragedies ... both written by the Right Honourable the Earl of Orrery.,"Boyle, Roger",1669,drama,"t e're I go this Sacred Voyce receive ; I to Obey you , Madam , will so Strive , As , If I can , my ",Flam,"e I will suppress , And on my Ruine raise my Happiness ; But if I quench not Fires which you create ",Y,MET,emotion,,175,175.0,9494.0,"t e're i go this sacred voyce receive ; i to obey you , madam , will so strive , as , if i can , my",Flame,"i will suppress , and on my ruine raise my happiness ; but if i quench not fires which you create"
295,176,176,0820700200,"The character and conduct of Cicero, considered, from the history of his life, by the Reverend Dr. Middleton. With occasional essays, and observations upon the most memorable facts and persons during that period. By Colley Cibber, Esq; Servant to His Majesty.","Cibber, Colley",1747,biography/memoirs,"g or Authority but his own Will and Pleasure , nor quitted the Place till the same Piety and Zeal in",flam,"ed him to set fire to the adjacent House of Quintus , with whom Cicero then lived , and from whence ",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,176,176.0,3905.0,"g or authority but his own will and pleasure , nor quitted the place till the same piety and zeal in",flamed,"him to set fire to the adjacent house of quintus , with whom cicero then lived , and from whence"
296,177,177,12581329,"Doron medicum, or, A supplement to the new London dispensatory in III books : containing a supplement I. to the materia medica, II. to the internal compound medicaments, III. to the external compound medicaments : compleated with the art of compounding medicines ... / by William Salmon ...","Salmon, William",1683,science_medicine,"es , a cold Sweat and a perpetual Sleep , whereby the motion of the Heart quite ceasing , the vital ",flam,"e is extinguished . 13 . It remains now that we enquire into the good effects of Opiates , and how t",Y,MET,AMB,metaphor for 'life'?,177,177.0,3080.0,"es , a cold sweat and a perpetual sleep , whereby the motion of the heart quite ceasing , the vital",flame,"is extinguished . 13 . it remains now that we enquire into the good effects of opiates , and how t"
297,178,178,A53065,"The worlds olio written by the Right Honorable, the Lady Margaret Newcastle.","Cavendish, Margaret",1655,undetermined,"s , and predominates , the Vapour is more Gross ; which Gross Vapour doth not onely quench out that ",Flam,"e caused by the Unnatural Heat , but stops and hinders the Extenuating Faculty of the Natural Heat ,",Y,LIT,,,178,178.0,352.0,"s , and predominates , the vapour is more gross ; which gross vapour doth not onely quench out that",Flame,"caused by the unnatural heat , but stops and hinders the extenuating faculty of the natural heat ,"
298,179,179,12256262,"Pharmacopoeia Bateana, or, Bate's dispensatory translated from the second edition of the Latin copy, published by Mr. James Shipton : containing his choice and select recipe's, their names, compositions, preparations, vertues, uses, and doses, as they are applicable to the whole practice of physick and chyrurgery : the Arcana Goddardiana, and their recipe's intersperst in their proper places, which are almost all wanting in the Latin copy : compleated with above five hundred chymical processes, and their explications at large, various observations thereon, and a rationale upon each process : to which are added in this English edition, Goddard's drops, Russel's pouder [sic], and the Emplastrum febrifugum, those so much fam'd in the world : as also several other preparations from the Collectanea chymica, and other good authors / by William Salmon ...","Salmon, William",1694,science_medicine,", Spitting of Blood , Apostems , Tumors , and Ulcers of the Lungs , as also a Peripneumonica , or In",flam,"ation of those parts : they are of thin and subtil parts , and as they open Obstructions , so likewi",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,179,179.0,4016.0,", spitting of blood , apostems , tumors , and ulcers of the lungs , as also a peripneumonica , or",inflamation,"of those parts : they are of thin and subtil parts , and as they open obstructions , so likewi"
299,180,180,12276879,"Tracts written by the Honourable Robert Boyle containing New experiments, touching the relation betwixt flame and air, and about explosions, an hydrostatical discourse occasion'd by some objections of Dr. Henry More against some explications of new experiments made by the author of these tracts : to which is annex't, An hydrostatical letter, dilucidating an experiment about a way of weighing water in water, new experiments, of the positive or relative levity of bodies under water, of the air's spring on bodies under water, about the differing pressure of heavy solids and fluids.","Boyle, Robert",1672,science_chemistry+letters,"e grown sick , no more than it did afterwards , when for some minutes , after the extinction of the ",flam,"e , he had been kept in the same close and infected Air . Afterwards we plac'd the same Mouse in ano",Y,LIT,,,180,180.0,553.0,"e grown sick , no more than it did afterwards , when for some minutes , after the extinction of the",flame,", he had been kept in the same close and infected air . afterwards we plac'd the same mouse in ano"
300,181,181,A29017.a6,"The origine of formes and qualities, (according to the corpuscular philosophy) illustrated by considerations and experiments (written formerly by way of notes upon an essay about nitre) by ... Robert Boyle ...","Boyle, Robert",1666,science,"alt , Vitriol , Nitre , Vinegar , &c. are not onely not inflammable themſelves , but hinderers of in",flam,"mation in other Bodies ; and yet my Conjecture leading me to expect , that , by this Operation , I ſ",Y,MET,sensation,Is inflammation MET and 'sensation' or something? Like with burning rash?,181,181.0,5689.0,"alt , vitriol , nitre , vinegar , &c. are not onely not inflammable themſelves , but hinderers of",inflammation,"in other bodies ; and yet my conjecture leading me to expect , that , by this operation , i ſ"
301,182,182,A65181.a1,"A voyage round the world, or, A pocket-library divided into several volumes ... : the whole work intermixt with essays, historical, moral, and divine, and all other kinds of learning / done into English by a lover of travels ...","Dunton, John",1691,poetry,"Colledge in Cambridge . O ! That some Rambling Muse wou'd now assist , And with her powerful Rage in",flam,"e my Breast , That my loose Lines , like uncurb'd streams might flow In Commendation of your Book an",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,182,182.0,9835.0,"colledge in cambridge . o ! that some rambling muse wou'd now assist , and with her powerful rage in",flame,"my breast , that my loose lines , like uncurb'd streams might flow in commendation of your book an"
302,184,184,568800800,"The libertine's choice: or, the mistaken happiness of the fool in fashion.","Ward, Edward 'Ned'",1704,poetry,"Ear incline , Urge your Success , deserve a lasting Name , She'll crown a grateful , and a constant ",Flam,"e . But if a wild Uncertainty prevail , And turn your vearing Heart with ev'ry Gale , You lose the F",Y,MET,AMB,,184,184.0,1278.0,"ear incline , urge your success , deserve a lasting name , she'll crown a grateful , and a constant",Flame,". but if a wild uncertainty prevail , and turn your vearing heart with ev'ry gale , you lose the f"
303,185,185,A28980.7.a14,"Experiments, notes, &c. about the mechanical origine or production of divers particular qualities among which is inferred a discourse of the imperfection of the chymist's doctrine of qualities : together with some reflections upon the hypothesis of alcali and acidum / by the Honourable Robert Boyle ...","Boyle, Robert",1675,science,"se Dissolutions that are made with Oylie and inflammable Menstruums , of common Sulphur and other in",flam,"mable bodies , the Dissolution does not make for them so clearly as they imagine . For if such Menst",Y,LIT,,,185,185.0,11077.0,"se dissolutions that are made with oylie and inflammable menstruums , of common sulphur and other",inflammable,"bodies , the dissolution does not make for them so clearly as they imagine . for if such menst"
304,186,186,A61522,"The Bishop of Worcester's answer to Mr. Locke's letter, concerning some passages relating to his Essay of humane understanding, mention'd in the late Discourse in vindication of the Trinity with a postscript in answer to some reflections made on that treatise in a late Socinian pamphlet.","Stillingfleet, Edward",1697,letters,"scretion , as not to renew their Quarrels upon his Provocations , for he doth what in him lies to in",flam,"e them ; and he thought it , ( and I do not blame him for it ) the best service he could do to his s",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,186,186.0,8682.0,"scretion , as not to renew their quarrels upon his provocations , for he doth what in him lies to in",flame,"them ; and he thought it , ( and i do not blame him for it ) the best service he could do to his s"
305,187,187,A26911,"The defence of the nonconformists plea for peace, or, An account of the matter of their nonconformity against Mr. J. Cheney's answer called The conforming nonconformist, and The nonconforming conformist : to which is added the second part in answer to Mr. Cheney's Five undertakings / by Richard Baxter.","Baxter, Richard",1680,prose," more dangerous . V . I that greatly fear lest God's late dreadful Corporation Iudgments , Plague , ",Flam,"es , Poverty , and Divisions , are inflicted for Corporation Sins , and among those Sins , eminently",Y,LIT,,,187,187.0,7661.0,"more dangerous . v . i that greatly fear lest god's late dreadful corporation iudgments , plague ,",Flames,", poverty , and divisions , are inflicted for corporation sins , and among those sins , eminently"
306,188,188,A30336,"A discourse of the pastoral care written by Gilbert, Lord Bishop of Sarum.","Burnet, Gilbert",1692,prose,"set themselves forward , were of all others the most exposed to Temptations : They were apt to be in",flam,"ed by the smallest Provocations , to be glad at the faults of others , and troubled if they saw any ",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,188,188.0,11121.0,"set themselves forward , were of all others the most exposed to temptations : they were apt to be in",flamed,"by the smallest provocations , to be glad at the faults of others , and troubled if they saw any"
307,189,189,A26958,"A moral prognostication I. what shall befall the churches on Earth, till their concord, by the restitution of their primitive purity, simplicity, and charity, II. how that restitution is like to be made, (if ever) and what shall befall them thence-forth unto the end, in that golden-age of love / written by Richard Baxter ...","Baxter, Richard",1680,prose,"in and firſt accompliſh this Work , will be Famous through all the Proteſtant-Churches ; and will en",flam,"e ſuch Deſires of Imitation in them all , and be ſuch a ready Direction in the way , that it will gr",Y,MET,AMB,emotion or something like 'instigate' or 'inspire'?,189,189.0,10674.0,"in and firſt accompliſh this work , will be famous through all the proteſtant-churches ; and will en",flame,"ſuch deſires of imitation in them all , and be ſuch a ready direction in the way , that it will gr"
