,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
742,158,2313,K098900002.11,The lucubrations of Isaac Bickerstaff Esq: revised and corrected by the author. .. [pt.2],"Steele, Richard",1709,prose,"Performances . Soon after this In_tance of his Art , Athens was , by the Treachery of its Enemies , ",burn,t to the Ground . This gave Ne_tor the greate_t Occa_ion that ever Builder had to render his Name im,Y,LIT,,,158,,,"performances . soon after this in_tance of his art , athens was , by the treachery of its enemies ,",burnt,to the ground . this gave ne_tor the greate_t occa_ion that ever builder had to render his name im
743,159,7174,A54765.a0,"Maronides, or, Virgil travestie being a new paraphrase upon the fifth book of Virgils AEneids in burlesque verse / by John Phillips, Gent., the author of the Satyr against hypocrites.","Phillips, John",1672,poetry,"mad at her that drell'd 'em in , And jeeres 'em now out of their skin , But still the Vessels they ",burn,"on , Till massie Timber's almost gon . Wise work i'faith for bearded Chins , To leave their Ketches",Y,LIT,,,159,,,"mad at her that drell'd 'em in , and jeeres 'em now out of their skin , but still the vessels they",burn,"on , till massie timber's almost gon . wise work i'faith for bearded chins , to leave their ketches"
744,160,2079,A47846,"The dissenter's sayings, in requital for L'Estrange's sayings published in their own words for the information of the people / by Roger L'Estrange.","L'Estrange, Roger",1681,prose,"t cannot be loosed by Religious Reason . [ Short Survey of the Grand Case , Pag . 23.1663 . ] O the ",Burn,"ing of the Covenant in England , and the Causes of Wrath in Scotland , shall certainly be follow'd w",Y,LIT,,,160,,,"t cannot be loosed by religious reason . [ short survey of the grand case , pag . 23.1663 . ] o the",Burning,"of the covenant in england , and the causes of wrath in scotland , shall certainly be follow'd w"
745,161,6030,A53480,Two new tragedies ... both written by the Right Honourable the Earl of Orrery.,"Boyle, Roger",1669,drama,"e , But what my Son Attempting Fail'd to do : Since he to such an Envied Fame does rise , Mine will ",Burn,"dimme if it Outshine not his . Lat . Oh Sir , can you who have such Glory won Grow Jealous of the G",Y,MET,emotion,extended,161,,,"e , but what my son attempting fail'd to do : since he to such an envied fame does rise , mine will",Burn,"dimme if it outshine not his . lat . oh sir , can you who have such glory won grow jealous of the g"
746,163,5492,A26872,"A call to the unconverted to turn and live and accept of mercy while mercy may be had as ever they would find mercy in the day of their extremity from the living God / by his unworthy servant, Richard Baxter ; to be read in families where any are unconverted.","Baxter, Richard",1658,prose,ight before you had resolved to Turn and Live . If you see a man put his hand into the fire till it ,burn,"off , you'l marvail at it : but this is a thing that a man may have Reason for , as Bishop Cranmer ",Y,LIT,,,163,,,ight before you had resolved to turn and live . if you see a man put his hand into the fire till it,burn,"off , you'l marvail at it : but this is a thing that a man may have reason for , as bishop cranmer"
747,164,2729,K107398002.22,"Original letters: familiar, moral and critical. By Mr. Dennis. In two volumes. .. [pt.2]","Dennis, John",1721,letters,"of their _uperior Virtue ? Is there a Nation in the Wilds of Africk , Amid_t our barren Rocks , and ",burn,"ing Sands , That does not tremble at the Roman Name ? But let us _ee what Syphax replies to this Spe",Y,MET,temperature,,164,,,"of their _uperior virtue ? is there a nation in the wilds of africk , amid_t our barren rocks , and",burning,"sands , that does not tremble at the roman name ? but let us _ee what syphax replies to this spe"
748,165,4115,N01184,"A dissertation concerning the future conversion of the Jewish Nation. Answering the objections of the Reverend and learned Mr. Baxter, Dr. Lightfoot, and others. : With an enquiry into the first resurrection. / By Increase Mather, president of Harvard-Colledge, at Cambridge, in New-England. ; [Three lines from Jeremiah]","Mather, Increase",1709,prose,"cles which were sacred with the Romans of old , they are lost , being consumed when the Capitol was ",burn,t . The Eight Books of Pseudo - Sibylline Oracles which are in the Hands of many ( notwithstanding w,Y,LIT,,,165,,,"cles which were sacred with the romans of old , they are lost , being consumed when the capitol was",burnt,. the eight books of pseudo - sibylline oracles which are in the hands of many ( notwithstanding w
749,166,6814,N00162,"An earnest exhortation to the inhabitants of New-England, to hearken to the voice of God in his late and present dispensations as ever they desire to escape another judgement, seven times greater that any thing which as yet hath been. / By Increase Mather; teacher of a church in Boston in New-England. ; [Eight lines of Scripture texts]","Mather, Increase",1676,prose,"ground , all but one house . March . 20 . Some of them returned into the Narraganset Country , and ",burn,t down the remaining English houses there . We are now come to the conclusion of the year 1675 . whi,Y,LIT,,,166,,,"ground , all but one house . march . 20 . some of them returned into the narraganset country , and",burnt,down the remaining english houses there . we are now come to the conclusion of the year 1675 . whi
750,167,4086,A47906,"The reformed Catholique, or, The true Protestant","L'Estrange, Roger",1679,prose,"e . This is either true or false : If the former , there's no Treason in't ; if the latter , we may ",burn,"our Bibles . Before I wade any further into this Controversie , it may do well , I think , to give ",Y,LIT,,,167,,,"e . this is either true or false : if the former , there's no treason in't ; if the latter , we may",burn,"our bibles . before i wade any further into this controversie , it may do well , i think , to give"
751,168,5389,A29017,"The origine of formes and qualities, (according to the corpuscular philosophy) illustrated by considerations and experiments (written formerly by way of notes upon an essay about nitre) by ... Robert Boyle ...","Boyle, Robert",1666,science,"pon Our _en_es , but upon other , and tho_e , Inanimate Bodies ; as the Coal will not onely heat or ",burn,"a Man's hand if he touch it , but would likewi_e heat Wax , ( even _o much as to melt it , and make",Y,LIT,,,168,,,"pon our _en_es , but upon other , and tho_e , inanimate bodies ; as the coal will not onely heat or",burn,"a man's hand if he touch it , but would likewi_e heat wax , ( even _o much as to melt it , and make"
752,171,690,N00179,"A relation of the troubles which have hapned in New-England, by reason of the Indians there. From the year 1614 to the year 1675. : Wherein the frequent conspiracyes of the Indians to cutt off the English, and the wonderfull providence of God, in disappointing their devices, is declared. : Together with an historical discourse concerning the prevalency of prayer; shewing that New Englands late deliverance from the rage of the heathen is an eminent answer of prayer. / By Increase Mather teacher of a church in Boston in New-England. ; [Nine lines of quotations]","Mather, Increase",1677,prose,"bles pass over . Not very long before this , at South - Hampton in Long Island some houses had been ",burn,"ed by a wicked Indian ( and a Negro woman ) who it seems after he had done this wickedness , despera",Y,LIT,,,171,,,"bles pass over . not very long before this , at south - hampton in long island some houses had been",burned,"by a wicked indian ( and a negro woman ) who it seems after he had done this wickedness , despera"
753,173,1142,12137929,"A new discovery of an old intreague a satyr level'd at treachery and ambition, calculated to the nativity of the rapparee plott, and the modesty of the Jacobite clergy ...","Defoe, Daniel",1691,satire,"they ne're Believ'd . Triumphant Flames in Hypocritick Scorn , A second time do London 's Trophies ",Burn,", While Injur'd Heaven does Flash for Flash return . Yet these the same who when his Fame decreas't",Y,MET,UNK,extended,173,,,"they ne're believ'd . triumphant flames in hypocritick scorn , a second time do london 's trophies",Burn,", while injur'd heaven does flash for flash return . yet these the same who when his fame decreas't"
754,175,57,12259723,"The history of Oliver Cromwel being an impartial account of all the battles, sieges, and other military atchievements wherein he was ingaged, in England, Scotland and Ireland, and likewise of his civil administrations while he had the supream government of these three kingdoms, till his death : relating only matters of fact, without reflection or observation / by R.B.","Crouch, Nathaniel",1692,biography/memoirs,"nd men , Lenthal , the Speaker of the House , came thither , and caused a fellow , with a Link , to ",burn,"a copy of the Declaration at the head of every Regiment . On the other side , the Parliament pass a",Y,LIT,,,175,,,"nd men , lenthal , the speaker of the house , came thither , and caused a fellow , with a link , to",burn,"a copy of the declaration at the head of every regiment . on the other side , the parliament pass a"
755,176,203,A27324.a8,Sir Patient Fancy a comedy : as it is acted at the Duke's Theatre / written by Mrs. A. Behn ...,"Behn, Aphra",1678,drama_comedy,"ess ? Curse on my prating Tongue .Ñ Aside . Sir Cred . What a Devil's all this , hard words , heart-",burn,"ings , resentments and all that ? Lean . You are not quarrelling I hope , my friends ? Lod . All thi",Y,MET,emotion,"OED says ""to make envious"", is that MET - emotion then?",176,,,"ess ? curse on my prating tongue .ñ aside . sir cred . what a devil's all this , hard words , heart-",burnings,", resentments and all that ? lean . you are not quarrelling i hope , my friends ? lod . all thi"
756,178,5626,A65864,"Enthusiasm above atheism, or, Divine inspiration and immediate illumination (by God Himself) asserted and the children of light vindicated : in answer to a book entituled, The danger of enthusiasm discovered / by George Whitehead.","Whitehead, George",1674,prose,"Lady Hennage 's Recovery ; see his Life . Bishop Jewel fore - told the Reformation , Bp . Ridley's ",Burn,"ing , & his own Sickness , & then the precise day of his death ; see his Life . THE END",Y,LIT,,,178,,,"lady hennage 's recovery ; see his life . bishop jewel fore - told the reformation , bp . ridley's",Burning,", & his own sickness , & then the precise day of his death ; see his life . the end"
757,179,2618,18213822,"The pastors farevvell, and vvish of vvelfare to his people, or, A valedictory sermon by George Swinnock ...","Swinnock, George",1662,sermons,"eaten Mariner . Indeed the world is full of false lovers , who use their friends as we do candles , ",burn,"them to the snuff , and when all their substance is wasted , trample them under their feet , and li",Y,LIT,,,179,,,"eaten mariner . indeed the world is full of false lovers , who use their friends as we do candles ,",burn,"them to the snuff , and when all their substance is wasted , trample them under their feet , and li"
758,180,3458,A53060.a127,"Playes written by the thrice noble, illustrious and excellent princess, the Lady Marchioness of Newcastle.","Cavendish, Margaret",1662,drama,"y ; O divine Plato ! how thy Soul will now be troubled , Diogenes repents his Tub , and Seneca will ",burn,"his bookes in anger . And old Aristotle wish he had never been the master of all Schooles , now to ",Y,LIT,,,180,,,"y ; o divine plato ! how thy soul will now be troubled , diogenes repents his tub , and seneca will",burn,"his bookes in anger . and old aristotle wish he had never been the master of all schooles , now to"
759,181,3789,A47473,"Distressed Sion relieved, or, The garment of praise for the spirit of heaviness wherein are discovered the grand causes of the churches trouble and misery under the late dismal dispensation : with a compleat history of, and lamentation for those renowned worthies that fell in England by popish rage and cruelty, from the year 1680 to 1688 ... / by Benjamin Keach ...","Keach, Benjamin",1689,prose,"dulteress , But plain Idolatry thou dost profess ; Of T___son , Murder Theft , abhorred things , Of ",burn,"ing Cities , poysoning of Kings , Of __dermining States , and furthermore , Of Spoiling Trade and ma",Y,LIT,,,181,,,"dulteress , but plain idolatry thou dost profess ; of t___son , murder theft , abhorred things , of",burning,"cities , poysoning of kings , of __dermining states , and furthermore , of spoiling trade and ma"
760,182,4029,A61532,The Council of Trent examin'd and disprov'd by Catholick tradition in the main points in controversie between us and the Church of Rome with a particular account of the times and occasions of introducing them : Part 1 : to which a preface is prefixed concerning the true sense of the Council of Trent and the notion of transubstantiation.,"Stillingfleet, Edward",1688,prose,n ; and requires all Persons to deliver up their Books to the several Ordinaries that they might be ,burn,t . I now desire J. W. to inform me whether we are bound to believe that in France Translations of S,Y,LIT,,,182,,,n ; and requires all persons to deliver up their books to the several ordinaries that they might be,burnt,. i now desire j. w. to inform me whether we are bound to believe that in france translations of s
761,183,5478,N01010.a9,"War with the devil, or, The young man's conflict with the powers of darkness, in a dialogue discovering the corruption and vanity of youth, the horrible nature of sin, and deplorable condition of fallen man, also, a description of the power and rule of conscience, and the nature of true conversion. : To which is added, an appendix, containing a dialogue between an old apostate and a young professor, worthy the perusal of all, but chiefly intended for the instruction of the younger sort. / By B.K. author of Sion in distress, or The groans of the Protestant church.","Keach, Benjamin",1673,dialogue/conference,"that Famous City , _ts Ruins do be-_peak them void of pity . By Rome 's contrivance was fair London ",burn,"'d , Englands Metropolis to a_hes turn'd . T_eir Merchants of their Riches quite bereft , To day Ric",Y,LIT,,,183,,,"that famous city , _ts ruins do be-_peak them void of pity . by rome 's contrivance was fair london",burn'd,", englands metropolis to a_hes turn'd . t_eir merchants of their riches quite bereft , to day ric"
762,184,6966,12626126,"A treatise of the incomparableness of God in his being, attributes, works and word opened and applyed / by Geo. Swinnocke ...","Swinnock, George",1672,prose,"slaughters , removeth the mountains , shaketh the foundations of the earth , is a consuming fire , ",burn,"ing and wasting all that comes near it . Thou , even thou art to be feared , for none may stand when",Y,LIT,,,184,,,"slaughters , removeth the mountains , shaketh the foundations of the earth , is a consuming fire ,",burning,"and wasting all that comes near it . thou , even thou art to be feared , for none may stand when"
763,185,2748,N02451,"Agricola. Or, The religious husbandman: the main intentions of religion, served in the business and language of husbandry. A work adapted unto the grand purposes of piety; and commended therefore by a number of ministers, to be entertained in the families of the countrey. : [One line from I Corinthians]","Mather, Cotton",1727,sermons,"e New-Te_tament : And yet , the People may go on _till in their Tre_pa__es . The Mini_ters may be , ",Burn,"ing and Shining Lights ; And yet , the People remain in Darkne_s , and never know the things of thei",Y,MET,UNK,extended,185,,,"e new-te_tament : and yet , the people may go on _till in their tre_pa__es . the mini_ters may be ,",Burning,"and shining lights ; and yet , the people remain in darkne_s , and never know the things of thei"
764,186,5320,A55123,A pleasant conference upon the Observator and Heraclitus together with a brief relation of the present posture of the French affairs.,"Phillips, John",1682,prose,"ink that an Army of 20000 Horse and Foot that are experienc'd , and well disciplin'd men , some for ",burn,"ing , others for pillage and plundring , being in the very bowels of an Enemies Country , should in ",Y,LIT,,,186,,,"ink that an army of 20000 horse and foot that are experienc'd , and well disciplin'd men , some for",burning,", others for pillage and plundring , being in the very bowels of an enemies country , should in"
765,187,1079,A26505.a399,"Fables of ®sop and other eminent mythologists with morals and reflexions / by Sir Roger L'Estrange, Kt.","L'Estrange, Roger",1692,v_fable,Foxes Foot would not have started ye ; and much more the Image of him in his Skin . The MORAL. The ,Burn,"t Child Dreads the Fire . REFLEXION . WE find this to be true upon daily Experience , that narrow Es",Y,LIT,,,187,,,foxes foot would not have started ye ; and much more the image of him in his skin . the moral. the,Burnt,"child dreads the fire . reflexion . we find this to be true upon daily experience , that narrow es"
766,188,2758,N02451,"Agricola. Or, The religious husbandman: the main intentions of religion, served in the business and language of husbandry. A work adapted unto the grand purposes of piety; and commended therefore by a number of ministers, to be entertained in the families of the countrey. : [One line from I Corinthians]","Mather, Cotton",1727,sermons,"ich I intreat you in the Evening of This Day , to give _ome Entertainment to . Mu_e , till the Fire ",burn,"s . Fir_t , Think This ; Who knows , which are the Trees among us , that are to be cut down this Yea",Y,LIT,,,188,,,"ich i intreat you in the evening of this day , to give _ome entertainment to . mu_e , till the fire",burns,". fir_t , think this ; who knows , which are the trees among us , that are to be cut down this yea"
767,189,604,1578801500,"Of the thundering legion: or, Of the miraculous deliverance of Marcus Antoninus and his army, upon the prayers of the Christians. As also, of Alexander the Great's meeting the high-priest of the Jews at Jerusalem. Occasion'd by Mr. Moyle's works lately publish'd By William Whiston, M.A. sometime professor of the mathematicks in the University of Cambridge.","Whiston, William",1726,prose,"ing down from Heaven together : While the one Party was moistened , and drank ; the other Party was ",burn,"t to Death . And indeed , the Fire did not touch the Romans But if at any Time it mixed it self with",Y,LIT,,,189,,,"ing down from heaven together : while the one party was moistened , and drank ; the other party was",burnt,"to death . and indeed , the fire did not touch the romans but if at any time it mixed it self with"
768,190,3266,A30202,"Seasonable counsel, or, Advice to sufferers by John Bunyan.","Bunyan, John",1684,prose,"it in that holy , humble , meek manner as the word of God requireth . A man may give his body to be ",burn,"ed for Gods truth , and yet be none of God's martyrs . 1 Cor . 13 .1 , 2 , 3 . Yea , a man may suffe",Y,LIT,,,190,,,"it in that holy , humble , meek manner as the word of god requireth . a man may give his body to be",burned,"for gods truth , and yet be none of god's martyrs . 1 cor . 13 .1 , 2 , 3 . yea , a man may suffe"
769,192,5127,A39669.a12,"The method of grace, in bringing home the eternal redemption contrived by the Father, and accomplished by the Son through the effectual application of the spirit unto God's elect, being the second part of Gospel redemption : wherein the great mysterie of our union and communion with Christ is opened and applied, unbelievers invited, false pretenders convicted, every mans claim to Christ examined, and the misery of Christless persons discovered and bewailed / by John Flavell ...","Flavell, John",1681,sermons,". 1 . Others may fall asleep and cast off duty , but it will be hard for you to do so , whose souls ",burn,"with desire after Christ . Seventhly , Blessed in this , that your desires after Christ will make d",Y,MET,emotion,,192,,,". 1 . others may fall asleep and cast off duty , but it will be hard for you to do so , whose souls",burn,"with desire after christ . seventhly , blessed in this , that your desires after christ will make d"
770,193,4318,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,all the Flames of this Distressing Fire . Indeed the Ancients considered an Higher Mystery in this ,Burn,"ing Bush ; They considered it , as a Figure of the Messiah , wherein the Bush of His Humanity , is p",Y,LIT,,,193,,,all the flames of this distressing fire . indeed the ancients considered an higher mystery in this,Burning,"bush ; they considered it , as a figure of the messiah , wherein the bush of his humanity , is p"
771,194,5131,A35284.a1,"The history of Charles the Eighth of France, or, The invasion of Naples by the French as it is acted at His Highnesses the Duke of York's Theater / written by Mr. Crowne.","Crowne, John",1672,songs,"s unkindly us'd , By Love and Nature both abus'd , Our tender Hearts all ea_e refus'd ; And when we ",burn,"with _ecret flame Mu_t bear our griefs , or die with _hame .",Y,MET,emotion,extended,194,,,"s unkindly us'd , by love and nature both abus'd , our tender hearts all ea_e refus'd ; and when we",burn,"with _ecret flame mu_t bear our griefs , or die with _hame ."
772,195,199,A40227,"The papists strength, principles, and doctrines (which they are sworn to preach, from the Councel of Trent, by the Popes authority, and after confirmed by the last General Assembly at Rouen, 1571, all which they have sworn to perform) answered and confuted furthermore their principles and doctrines answered and confuted, as they were laid down in two or three severall papers, by R.W. papist, lately sent from Holland : also a challenge to the pope and all his adherents to choose out of all his dominions some cardinals, fryers, or Jesuits to try their bread and wine, after consecration (by watching on their side and on our side) to prove that if afterward they have consecrated it, whether the bread and wine doth not loose its taste and savour, and so not the body and blood of Christ : also a paper to all them that fast and afflict themselves who are in the will-worship and voluntary humility : also some qu¾ries to all the papists upon earth to be answered in writing and sent to them, which all sects upon the earth call Quakers / by George Fox.","Fox, George",1658,prose,"that be contrary to your minde do unto you , as you do unto others , to make Inquisition_ , and to ",burn,"and to kill them that be contrary to their minde , as you have your Inquisitions , Fagots , Fires ,",Y,LIT,,,195,,,"that be contrary to your minde do unto you , as you do unto others , to make inquisition_ , and to",burn,"and to kill them that be contrary to their minde , as you have your inquisitions , fagots , fires ,"
773,196,6248,A27805.a100,"The psalter of David with titles and collects according to the matter of each Psalme : whereunto is added Devotions for the help and assistance of all Christian people, in all occasions and necessities.","Taylor, Jeremy",1647,v_prayer,"anksgiving , and the oblation of our souls in the vows of obedience and a holy life , then with the ",burn,t-offerings and sacrifices of Bullocks and Goats : let thy grace reform our lives and manners : keep,Y,LIT,,,196,,,"anksgiving , and the oblation of our souls in the vows of obedience and a holy life , then with the",burnt-offerings,and sacrifices of bullocks and goats : let thy grace reform our lives and manners : keep
774,197,5067,A30419.a0,"A sermon preached on the fast-day, Decemb. 22, 1680 at St. Margarets Westminster before the Honourable House of Commons / by Gilbert Burnet.","Burnet, Gilbert",1681,sermons_fast-day,"; or can again send his Arrows among us , a Pestilence to sweep away our Inhabitants , or a Fire to ",burn,"down our Cities . He can leave us to bite and devour another , till we are consumed one of another ",Y,LIT,,,197,,,"; or can again send his arrows among us , a pestilence to sweep away our inhabitants , or a fire to",burn,"down our cities . he can leave us to bite and devour another , till we are consumed one of another"
775,198,6986,322001000_9,"Amores Britannici. Epistles historical and gallant, in English heroic verse: from several of the most illustrious personages of their times. In imitation of the Heroidum epistol¾ of Ovid. With notes explaining the most material passages in every history. EPISTLE III.","Oldmixon, John",1703,poetry,"Name . I shall be offer'd at thy virtue's shrine , Mine the dishonour , and the glory thine . I'll ",burn,"no longer with a guilty flame , But change the Lovers for a Husbands name . Thy House by thy descen",Y,MET,emotion,extended,198,,,"name . i shall be offer'd at thy virtue's shrine , mine the dishonour , and the glory thine . i'll",burn,"no longer with a guilty flame , but change the lovers for a husbands name . thy house by thy descen"
776,199,7192,N00203,"The necessity of reformation with the expedients subservient thereunto, asserted; in answer to two questions : I. What are the evils that have provoked the Lord to bring his judgments on New-England? II. What is to be done that so those evils may be reformed? : Agreed upon by the elders and messengers of the churches assembled in the Synod at Boston in New-England, Sept. 10. 1679. : [Seven lines of quotations]","Mather, Increase",1679,prose,"ubservient unto worldly Interests . Such iniquity causeth War to be in the Gates , and Cityes to be ",burn,"t up . Judg . 8 .5. Math. 22.5 , 7 . Wherefore , we cannot but solemnly bear witness against that pr",Y,LIT,,,199,,,"ubservient unto worldly interests . such iniquity causeth war to be in the gates , and cityes to be",burnt,"up . judg . 8 .5. math. 22.5 , 7 . wherefore , we cannot but solemnly bear witness against that pr"
777,200,6257,13593594,"The fading of the flesh and flourishing of faith, or, One cast for eternity with the only way to throw it vvell : as also the gracious persons incomparable portion / by George Swinnock ...","Swinnock, George",1662,prose,"d outwardly . ( What miswerable torment did Charles the second King of Navarre endure , when he was ",burn,t to death in a flaming sheet steeped in Aqua vitae ? ) but much greater torment will it cause when ,Y,LIT,,,200,,,"d outwardly . ( what miswerable torment did charles the second king of navarre endure , when he was",burnt,to death in a flaming sheet steeped in aqua vitae ? ) but much greater torment will it cause when
778,201,6811,N00162,"An earnest exhortation to the inhabitants of New-England, to hearken to the voice of God in his late and present dispensations as ever they desire to escape another judgement, seven times greater that any thing which as yet hath been. / By Increase Mather; teacher of a church in Boston in New-England. ; [Eight lines of Scripture texts]","Mather, Increase",1676,prose,"ted not to destroy it ) and tauntingly , said , What Will you do for a house to pray in now we have ",burn,"t your Meeting - house ? Thus hath the Enemy done wickedly in the Sanctuary , they have burnt up the",Y,LIT,,,201,,,"ted not to destroy it ) and tauntingly , said , what will you do for a house to pray in now we have",burnt,"your meeting - house ? thus hath the enemy done wickedly in the sanctuary , they have burnt up the"
779,202,3337,N00530,"The wonders of the invisible world. Observations as well historical as theological, upon the nature, the number, and the operations of the devils. : Accompany'd with, I. Some accounts of the grievous molestations, by daemons and witchcrafts, which have lately annoy'd the countrey; and the trials of some eminent malefactors executed upon occasion thereof: with several remarkable curiosities therein occurring. II. Some councils, directing a due improvement of the terrible things, lately done, by the unusual & amazing range of evil spirits, in our neighbourhood: & the methods to prevent the wrongs which those evil angels may intend against all sorts of people among us; especially in accusations of the innocent. III. Some conjectures upon the great events, likely to befall, the world in general, and New-England in particular; as also upon the advances of the time, when we shall see better dayes. IV. A short narrative of a late outrage committed by a knot of witches in Swedeland, very much resembling, and so far explaining, that under which our parts of America have laboured! V. The Devil discovered: in a brief discourse upon those temptations, which are the more ordinary devices of the Wicked One. / By Cotton Mather.","Mather, Cotton",1692,miscellany,"ain a kind Opinion , one of another . That Charity without which , even our Giving our Bodies to be ",Burn,"ed , would Profit N_thing , uses to proceed by this Rule , It is kind , it is not easily provoked , ",Y,LIT,,,202,,,"ain a kind opinion , one of another . that charity without which , even our giving our bodies to be",Burned,", would profit n_thing , uses to proceed by this rule , it is kind , it is not easily provoked ,"
780,203,6315,A59812,"A discourse concerning a judge of controversies in matters of religion being an answer to some papers asserting the necessity of such a judge : with an address to wavering protestants, shewing what little reason they have to think of any change of their religion : written for the private satisfaction of some scrupulous persons, and now published for common use : with a preface concerning the nature of certainty and infallibility.","Sherlock, William",1686,prose,", which is called the Day that shall be revealed by Fire , vers . 13 . and the works which shall be ",burn,"t , is the hay and stubble which is built on the Foundation ; that is , those erroneous Doctrines or",Y,LIT,,,203,,,", which is called the day that shall be revealed by fire , vers . 13 . and the works which shall be",burnt,", is the hay and stubble which is built on the foundation ; that is , those erroneous doctrines or"
781,204,3595,A58432,"A relation of the barbarous and bloody massacre of about an hundred thousand Protestants, begun at Paris, and carried on over all France, by the Papists, in the year 1572 collected out of Mezeray Thuanus, and other approved authors.","Burnet, Gilbert",1678,prose,"o receive not their Opinions ; and that Hereticks are to be delivered to secular Princes , who must ",burn,"them without mercy ; or if they have either Bowels or Conscience , so that they will not be the Ins",Y,LIT,,,204,,,"o receive not their opinions ; and that hereticks are to be delivered to secular princes , who must",burn,"them without mercy ; or if they have either bowels or conscience , so that they will not be the ins"
782,205,2532,A30167,"Light for them that sit in darkness, or, A discourse of Jesus Christ, and that he undertook to accomplish by himself the eternal redemption of sinners also, that the Lord Jesus addressed himself to this work, with undeniable demonstrations that he performed the same : objections to the contrary answered / by John Bunyan.","Bunyan, John",1675,sermons,ng immediate respect to the Offering of the Body of Christ for sin ( for he came in the room of all ,burn,"t - Sacrifices , ) the Passeover also was a Type of him , Heb. 10 . 3 , 4 , 5 , 6 . 1 Cor . 5 . 7 , ",Y,LIT,,,205,,,ng immediate respect to the offering of the body of christ for sin ( for he came in the room of all,burnt,"- sacrifices , ) the passeover also was a type of him , heb. 10 . 3 , 4 , 5 , 6 . 1 cor . 5 . 7 ,"
783,207,5644,N01723,"Mirabilia Dei. An essay on the very seasonable & remarkable interpositions of the divine providence, to rescue & relieve distressed people, brought unto the very point of perishing; especially relating to that twice-memorable fifth of November. Offered in the audience of His Excellency the governour and the General Assembly of the Massachusetts-province, New-England, on the fifth of November. 1719. / By Cotton Mather D.D. & F.R.S.","Mather, Cotton",1719,sermons,"t GOD was ever _een in tho_e Mountains ! At la_t , he crys out , I _hall one day peri_h . Ziklag is ",burn,"'t , and all he had is carried away , and his very Friends talk of Stoning him . Here is what we may",Y,LIT,,,207,,,"t god was ever _een in tho_e mountains ! at la_t , he crys out , i _hall one day peri_h . ziklag is",burn't,", and all he had is carried away , and his very friends talk of stoning him . here is what we may"
784,208,950,A36900.a6,"Heavenly pastime, or, Pleasant observations on all the most remarkable passages throughout the Holy Bible of the Old and New Testament newly allegoriz'd in several delightful dialogues, poems, similitudes, and divine fancies / by John Dunton, author of The sickmans passing-bell.","Dunton, John",1685,dialogue/conference,"ou'd not be thus averse , but pitty her whose Breast the fatal shafts of Love sent from your Eyes , ",burn,"with Incessant fury . Jo. Alas ! my Master . Mrs. Your Master , what of him , he's far from home , ",Y,MET,emotion,,208,,,"ou'd not be thus averse , but pitty her whose breast the fatal shafts of love sent from your eyes ,",burn,"with incessant fury . jo. alas ! my master . mrs. your master , what of him , he's far from home ,"
785,210,482,A53716,"Ourano?n Ourania, the shaking and translating of heaven and earth a sermon preached to the Honourable House of Commons in Parliament assembled on April 19, a day set apart for extraordinary humiliation / by John Owen.","Owen, John",1649,sermons,"v. 17 . 16 . they must hate the whore , and make her desolate , and naked ; and eat her flesh , and ",burn,"her with fire : now whether this can be accomplished or no , in their present posture is easily dis",Y,LIT,,,210,,,"v. 17 . 16 . they must hate the whore , and make her desolate , and naked ; and eat her flesh , and",burn,"her with fire : now whether this can be accomplished or no , in their present posture is easily dis"
786,211,6917,A54841,"Empsychon nekron, or, The lifelessness of life on the hether side of immortality with (a timely caveat against procrastination) briefly expressed and applyed in a sermon preached at the funerall of Edward Peyto of Chesterton ... / by Thomas Pierce ...","Pierce, Thomas",1659,sermons_funeral,pray for . I say he injoy'd it in both acceptions of the word . For first however he was sick of a ,burn,"ing Feaver , ( which carried him up like Elias in a fiery Chariot ) yet he had this rare happiness w",Y,MET,temperature,,211,,,pray for . i say he injoy'd it in both acceptions of the word . for first however he was sick of a,burning,"feaver , ( which carried him up like elias in a fiery chariot ) yet he had this rare happiness w"
787,212,7181,A36594.a9,"Amboyna, a tragedy as it is acted at the Theatre-Royal / written by John Dryden.","Dryden, John",1673,drama_tragedy,"not so be sav'd ; but wou'd renounce a friendship built on shame . Harm . Bring more Candles , and ",burn,"him from the Wrists up to the Elbows . Beam . Do , I'le enjoy the Flames like Scaevola ; and when o",Y,LIT,,,212,,,"not so be sav'd ; but wou'd renounce a friendship built on shame . harm . bring more candles , and",burn,"him from the wrists up to the elbows . beam . do , i'le enjoy the flames like scaevola ; and when o"
