,level_0,id,docid,title,author,date,genre,lhs,match,rhs,Level 1,Level 2,domain,comment,index,Unnamed: 0,Unnamed: 0.1,Context before,token,Context after
947,130,4863,A90265,"The duty of pastors and people distingushed [sic]. Or A briefe discourse, touching the administration of things commanded in religion. Especially concerning the means to be used by the people of God (distinct from church-officers) for the increasing of divine knowledge in themselves and others. Wherein bounds are prescribed to their peformances, their liberty is enlarged to the utmost extent of the dictates of nature and rules of charity: their duty laid downe in directions, drawn from Scripture-precepts, and the practise of Gods people in all ages. Together with the severall wayes of extraordinary calling to the office of publike teaching, with what assurance such teachers may have of their calling, and what evidence they can give of it, unto others. / By John Ovven, M.A. of Q. Col. O.","Owen, John",1644,prose,_ufficiently enlighten every man that commeth into this new world : There is no neede of the fal_e ,fire,"of tradition , where God _ets up _uch glorious lights . This be premi_ed , for the prona_s of men ,",Y,MET,UNK,extended,130,,,_ufficiently enlighten every man that commeth into this new world : there is no neede of the fal_e,fire,"of tradition , where god _ets up _uch glorious lights . this be premi_ed , for the prona_s of men ,"
948,132,12688,A54795.a62,"Sportive vvit the muses merriment, a new spring of lusty drollery, joviall fancies, and a la mode lamponnes, on some heroic persons of these late times, never before exposed to the publick view / collected for the publick good by a club of sparkling wits,","Phillips, John",1656,poetry,"was and a Cat , which caused that , And I am and ashamed to tell ye . The old woman she sat by the ",fire,", And no body there to espy her , No body to see , but the cat and she , And she pull'd her coats u",Y,LIT,,,132,,,"was and a cat , which caused that , and i am and ashamed to tell ye . the old woman she sat by the",fire,", and no body there to espy her , no body to see , but the cat and she , and she pull'd her coats u"
949,134,9608,A30128.a0,"Christian behaviour, or, The fruits of true Christianity shewing the ground from whence they flow in their godlike order in the duty of relations, as husbands, wives, parents, children, masters, servants &c. : with a word of direction to all backsliders / by John Bunyan.","Bunyan, John",1663,poetry,". That liberty we lose for him , sickness might take away : Our goods might also , for our sin , by ",Fire,"or Theeves decay . 46 . Again , we see what Glory tis , freely to bear our Cross For him , who for ",Y,LIT,,,134,,,". that liberty we lose for him , sickness might take away : our goods might also , for our sin , by",Fire,"or theeves decay . 46 . again , we see what glory tis , freely to bear our cross for him , who for"
950,136,8525,A28975.a63,"Experiments and considerations touching colours first occasionally written, among some other essays to a friend, and now suffer'd to come abroad as the beginning of an experimental history of colours / by the Honourable Robert Boyle ...","Boyle, Robert",1664,science,"ion before you put it to the Decocting water . Let the_e things boyl , or rather _imper over a _oft ",Fire,"in a clean glaz'd Earthen Ve__el , till you find by the Immer_ion of a _heet of White Paper ( or by",Y,LIT,,,136,,,"ion before you put it to the decocting water . let the_e things boyl , or rather _imper over a _oft",Fire,"in a clean glaz'd earthen ve__el , till you find by the immer_ion of a _heet of white paper ( or by"
951,141,5561,13153474,"A sermon preached November 5, 1678, at St. Margarets Westminster, before the Honourable House of Commons by John Tillotson ...","Tillotson, John",1678,sermons,"rom us . And in stead of instructing in meekness those that oppose themselves , to convert men with ",fire,"and faggot , and to teach them , as Gideon did the men of Succoth , with briars and thorns ; and in",Y,LIT,,,141,,,"rom us . and in stead of instructing in meekness those that oppose themselves , to convert men with",fire,"and faggot , and to teach them , as gideon did the men of succoth , with briars and thorns ; and in"
952,143,4376,A36984.a7,"The intrigues at Versailles, or, A jilt in all humours a comedy : acted by His Majesty's servants at the theatre in Lincolns-Inn-Fields / written by Mr. D'Urfey.","D'Urfey, Thomas",1697,songs,"t bless the Spring , Tell me whence comes it you do so . Hark , hark , they answer , 'tis Celestial ",Fire,"The Gods call Love , that does us all inspire . II . That sacred Flame that sweetly Charms My Soul ",Y,MET,emotion,,143,,,"t bless the spring , tell me whence comes it you do so . hark , hark , they answer , 'tis celestial",Fire,"the gods call love , that does us all inspire . ii . that sacred flame that sweetly charms my soul"
953,144,11699,A47401.a86,"The banquetting-house, or, A feast of fat things a divine poem, opening many sacred Scripture mysteries ... / written by Benjamin Keach, author of War with the Devil.","Keach, Benjamin",1692,hymns/psalms,"tis a droughty time we see With us , alas , within , Our moysture seems all dried up By Lust , that ",fire,"of sin . 2 O thou who dost command the Clouds , Shall now thy Showers fall ? Shall Rain pour out on",Y,MET,UNK,,144,,,"tis a droughty time we see with us , alas , within , our moysture seems all dried up by lust , that",fire,"of sin . 2 o thou who dost command the clouds , shall now thy showers fall ? shall rain pour out on"
954,145,7493,N00887,"Christianus per ignem. Or, A disciple warming of himself and owning of his Lord: with devout and useful meditations, fetch'd out of the fire, by a Christian in a cold season, sitting before it. A work though never out of season, yet more particularly, designed for the seasonable and profitable entertainment, of them that would well employ their liesure [sic] by the fire-side. : [Three lines in Latin from Alsted]","Mather, Cotton",1702,prose+poetry,"they shall devour all the people round about . Many Sticks and Logs of Wood , cast on an Hearth of ",Fire,", seem to threaten the Suppression and Extinction of the Fire . But the Fire is not so to be suppre",Y,LIT,,,145,,,"they shall devour all the people round about . many sticks and logs of wood , cast on an hearth of",Fire,", seem to threaten the suppression and extinction of the fire . but the fire is not so to be suppre"
955,146,8381,99895630,"The kingdom of darkness : or the history of daemons, specters, witches, apparitions, possessions, disturbances, and other wonderful and supernatural delusions, mischievous feats, and malicious impostures of the Devil Containing near fourscore memorable relations, forreign and domestick, both antient and modern. Collected from authentick records, real attestations, credible evidences, and asserted by authors of undoubted verity. Together with a preface obviating the common objections and allegations of the sadduces and atheists of the age, who deny the being of spirits, witches, &c. With pictures of several memorable accidents. By R. B. Licensed and entred according to order.","Crouch, Nathaniel",1688,prose,", a Toad and Crabs crawling about the room , one of his Servants took the Toad and put it into the ",fire,"where it lay groaning a quarter of an hour ere it was consumed , during which the Witch endured ver",Y,LIT,,,146,,,", a toad and crabs crawling about the room , one of his servants took the toad and put it into the",fire,"where it lay groaning a quarter of an hour ere it was consumed , during which the witch endured ver"
956,148,5973,A47611.a90,"Spiritual melody, containing near three hundred sacred hymns. By Benjamin Keach, author of Trhopolgia, pastor of the Church of Christ meeting on Horsly-down, Southwark","Keach, Benjamin",1691,hymns/psalms,"s and lu_ts , Than damn'd eternally . 5 You that do find the work's begun , That there's a _park of ",Fire,"Kindled in your Souls , O let it burn , And rai_e its flames up higher ! 6 O 'tis , Soul know , a _",Y,MET,UNK,extended,148,,,"s and lu_ts , than damn'd eternally . 5 you that do find the work's begun , that there's a _park of",Fire,"kindled in your souls , o let it burn , and rai_e its flames up higher ! 6 o 'tis , soul know , a _"
957,149,2934,A30414.a0,"The royal martyr, and the dutiful subject in two sermons / by G. Burnet.","Burnet, Gilbert",1675,sermons,"hink to prevail against God , are we stronger than he ? Can we resist his Thunders or his Plagues , ",Fire,and Famine ? And though we were strong enough to resist the impressions and injuries of all our Nei,Y,LIT,,,149,,,"hink to prevail against god , are we stronger than he ? can we resist his thunders or his plagues ,",Fire,and famine ? and though we were strong enough to resist the impressions and injuries of all our nei
958,150,8354,99895630,"The kingdom of darkness : or the history of daemons, specters, witches, apparitions, possessions, disturbances, and other wonderful and supernatural delusions, mischievous feats, and malicious impostures of the Devil Containing near fourscore memorable relations, forreign and domestick, both antient and modern. Collected from authentick records, real attestations, credible evidences, and asserted by authors of undoubted verity. Together with a preface obviating the common objections and allegations of the sadduces and atheists of the age, who deny the being of spirits, witches, &c. With pictures of several memorable accidents. By R. B. Licensed and entred according to order.","Crouch, Nathaniel",1688,prose,I suppose he means at Breslaw where the Shoemakers body was burnt ) whereby they adjudged it to the ,fire,". Whereupon Masons were ordered to make a hole in the wall near the Altar to get his body through ,",Y,LIT,,,150,,,i suppose he means at breslaw where the shoemakers body was burnt ) whereby they adjudged it to the,fire,". whereupon masons were ordered to make a hole in the wall near the altar to get his body through ,"
959,151,2084,A39682,"A saint indeed: or The great work of a Christian, opened and pressed; from Prov. 4. 23 Being a seasonable and proper expedient for the recovery of the much decayed power of godliness, among the professors of these times. By John Flavell M. of the Gospel.","Flavell, John",1668,prose,"oals of fire upon his head . Some will have it a sin punishing fire , but others , an heart melting ",fire,": to be sure , twill either melt his heart , or aggravate his misery . Augustin thinks that Stevens",Y,MET,,extended,151,,,"oals of fire upon his head . some will have it a sin punishing fire , but others , an heart melting",fire,": to be sure , twill either melt his heart , or aggravate his misery . augustin thinks that stevens"
960,152,12824,A36594.a9,"Amboyna, a tragedy as it is acted at the Theatre-Royal / written by John Dryden.","Dryden, John",1673,drama_tragedy,"ou and me , who will not shame our Countrey with our pains , but stand like Marble Statues in their ",fire,"s , scorch'd and defac'd perhaps , not melted down . So let 'em burn this Tenement of Earth ; they c",Y,LIT,,,152,,,"ou and me , who will not shame our countrey with our pains , but stand like marble statues in their",fires,", scorch'd and defac'd perhaps , not melted down . so let 'em burn this tenement of earth ; they c"
961,154,1019,A42035,"Curiosities in chymistry being new experiments and observations concerning the principles of natural bodies / written by a person of honour ; and published by his operator, H.G.","Boyle, Robert",1691,science,"f Vitriol , Oyl of Sulphur , or Oyl of Alum into Turbith Mineral , finally by the Acid Particles of ",Fire,"into Precipitate per _e . The_e In_tances are the more pertinent to our purpo_e , becau_e Mercury i",Y,LIT,,,154,,,"f vitriol , oyl of sulphur , or oyl of alum into turbith mineral , finally by the acid particles of",Fire,"into precipitate per _e . the_e in_tances are the more pertinent to our purpo_e , becau_e mercury i"
962,155,4158,99899766,"A disquisition about the final causes of natural things wherein it is inquir'd, whether, and (if at all) with what cautions, a naturalist should admit them? By T.H. R.B. Fellow of the Royal Society. To which are subjoyn'd, by way of appendix some uncommon observations about vitiated sight. By the same author.","Boyle, Robert",1688,science,"answer'd me , that oftentimes there would appear to her Multitudes , as she fancied , of Sparks of ",Fire,", that were very unwelcome to her . And the other Lady , that was subject to Convulsive , but not E",Y,LIT,,,155,,,"answer'd me , that oftentimes there would appear to her multitudes , as she fancied , of sparks of",Fire,", that were very unwelcome to her . and the other lady , that was subject to convulsive , but not e"
963,157,10671,A63888.2.a21,"Eniautos a course of sermons for all the Sundaies of the year : fitted to the great necessities, and for the supplying the wants of preaching in many parts of this nation : together with a discourse of the divine institution, necessity, sacredness and separation of the office ministeriall / by Jer. Taylor ...","Taylor, Jeremy",1653,sermons,"it sends forth blessing , and cursing ; it praises God , and railes at men ; it is sometimes set on ",fire,", and then it puts whole Cities in combustion ; it is unruly , and no more to be restrained then th",Y,MET,,extended,157,,,"it sends forth blessing , and cursing ; it praises god , and railes at men ; it is sometimes set on",fire,", and then it puts whole cities in combustion ; it is unruly , and no more to be restrained then th"
964,158,3257,A28982,"A free enquiry into the vulgarly receiv'd notion of nature made in an essay address'd to a friend / by R.B., Fellow of the Royal Society.","Boyle, Robert",1686,science,"nd in actual Fusion . And , even when Fire acts upon Wood , there is but one Part of it turn'd into ",Fire,", since , to say nothing of the Soot and concreted Smoke , the Ashes remain fix'd and incombustible",Y,LIT,,,158,,,"nd in actual fusion . and , even when fire acts upon wood , there is but one part of it turn'd into",Fire,", since , to say nothing of the soot and concreted smoke , the ashes remain fix'd and incombustible"
965,161,7199,A28980.0.a30,"Experiments, notes, &c. about the mechanical origine or production of divers particular qualities among which is inferred a discourse of the imperfection of the chymist's doctrine of qualities : together with some reflections upon the hypothesis of alcali and acidum / by the Honourable Robert Boyle ...","Boyle, Robert",1675,science,"now and then so intensely so , as to send forth copious and fetid sumes almost as if it would take ",fire,". There is another Experiment made by the help of Antimony , and a pulveriz'd body , wherein the mi",Y,LIT,,,161,,,"now and then so intensely so , as to send forth copious and fetid sumes almost as if it would take",fire,". there is another experiment made by the help of antimony , and a pulveriz'd body , wherein the mi"
966,163,7817,A53058.a96,"Philosophical letters, or, Modest reflections upon some opinions in natural philosophy maintained by several famous and learned authors of this age, expressed by way of letters / by the thrice noble, illustrious, and excellent princess the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"For put things of several natures into the same Fire , and you will see how they will burn , or how ",fire,will act upon them after several manners ; so that fire cannot alter the actions of several bodies ,Y,LIT,,,163,,,"for put things of several natures into the same fire , and you will see how they will burn , or how",fire,will act upon them after several manners ; so that fire cannot alter the actions of several bodies
967,164,9257,A13414.a0,"A sermon preached in Saint Maries Church in Oxford. Vpon the anniversary of the Gunpowder-Treason. By Ieremy Taylor, fellow of Allsoules Colledge in Oxford","Taylor, Jeremy",1638,sermons,"even as Elias did ? I Shall not need to strain much to bring my Text and the day together , Here is ",fire,"in the text , consuming fire , like that whose Antevorta we doe this day commemorate . This fire ca",Y,MET,UNK,extended,164,,,"even as elias did ? i shall not need to strain much to bring my text and the day together , here is",fire,"in the text , consuming fire , like that whose antevorta we doe this day commemorate . this fire ca"
968,166,1104,246400500,"The country gentleman's vade mecum. Containing an account of the best methods to improve lands, plowing and sowing of corn; reaping, mowing, &c. Hedging, Ditching, and all Sorts of Husbandry. Of Horses, Cattle, Receipts to cure Diseases incident to them,","Jacob, Giles",1717,science,"rth , and the Earth dissolv'd by Fire , turns to Water , which when evaporate turns to Air , and of ",Fire,"all Things are made and shall be consumed . The three main Principles are God , Matter , and Idea o",Y,LIT,,,166,,,"rth , and the earth dissolv'd by fire , turns to water , which when evaporate turns to air , and of",Fire,"all things are made and shall be consumed . the three main principles are god , matter , and idea o"
969,168,10342,K098900001.24.a0,The lucubrations of Isaac Bickerstaff Esq: revised and corrected by the author. .. [pt.1],"Steele, Richard",1709,letters,"ding up Pieces of Dough into the Shapes of Men , Women and Children ; then heating them at a gentle ",Fire,", which had a Sympathetick Power to torment the Bowels of tho_e in the Neighbourhood . This was the",Y,LIT,,,168,,,"ding up pieces of dough into the shapes of men , women and children ; then heating them at a gentle",Fire,", which had a sympathetick power to torment the bowels of tho_e in the neighbourhood . this was the"
970,169,1948,A63878.a5,"Ebdomas embolimaios a supplement to the eniautos, or course of sermons for the whole year : being seven sermons explaining the nature of faith and obedience in relation to God and the ecclesiastical and secular powers respectively / all that have been preached and published (since the restauration) by the Right Reverend Father in God Jeremy, Lord Bishop of Down and Connor ; to which is adjoyned, his Advice to the clergy of his diocese.","Taylor, Jeremy",1663,sermons,to circumagitate and roll ; and now the wonder ceases : for if it be enquired why this part of the ,fire,"runs Eastward and the other to the South , they being both indifferent to either , it is because an",Y,LIT,,,169,,,to circumagitate and roll ; and now the wonder ceases : for if it be enquired why this part of the,fire,"runs eastward and the other to the south , they being both indifferent to either , it is because an"
971,171,1091,246400500,"The country gentleman's vade mecum. Containing an account of the best methods to improve lands, plowing and sowing of corn; reaping, mowing, &c. Hedging, Ditching, and all Sorts of Husbandry. Of Horses, Cattle, Receipts to cure Diseases incident to them,","Jacob, Giles",1717,science,. To cure Itch or Maggots in Sheep . Powder of Brimstone ; Brimstone and Tar mixed tpgether over a ,Fire,": Or Juice of Camelion - Root , _oir , and Bearsfoot , washing the Pan therewith . CHAP. III . Of D",Y,LIT,,,171,,,. to cure itch or maggots in sheep . powder of brimstone ; brimstone and tar mixed tpgether over a,Fire,": or juice of camelion - root , _oir , and bearsfoot , washing the pan therewith . chap. iii . of d"
972,172,11801,A71220,"Zelinda : an excellent new romance translated from the French of Monsieur De Scudery, by T.D. gent.","D'Urfey, Thomas",1676,fiction,"ever to come alive upon the Shore of Italy , and here I _wear it once more , to the Gods above , by ",Fire,", and Light , and to tho_e below by the Gho_ts of my Ance_tors : My life is then no longer in my po",Y,LIT,,,172,,,"ever to come alive upon the shore of italy , and here i _wear it once more , to the gods above , by",Fire,", and light , and to tho_e below by the gho_ts of my ance_tors : my life is then no longer in my po"
973,173,10048,A86280.a1,"Certamen epistolare, or, The letter-combate. Managed by Peter Heylyn, D.D. with 1. Mr. Baxter of Kederminster. 2. Dr. Barnard of Grays-Inne. 3. Mr. Hickman of Mag. C. Oxon. And 4. J.H. of the city of Westminster Esq; With 5. An appendix to the same, in answer to some passages in Mr. Fullers late Appeal.","Heylyn, Peter",1659,letters,"itablene_s , or of _uch bitter reproaches as you unju_tly tax me with : But when I meet with _uch a ",fire,brand as M. Burton ( who_e ways you will not _eem to ju_tifie in that which followeth ) I hope you c,Y,LIT,,,173,,,"itablene_s , or of _uch bitter reproaches as you unju_tly tax me with : but when i meet with _uch a",fire,brand as m. burton ( who_e ways you will not _eem to ju_tifie in that which followeth ) i hope you c
974,174,3065,A27045,"The successive visibility of the church of which the Protestants are the soundest members I. defended against the opposition of Mr. William Johnson, II. proved by many arguments / by Richard Baxter ; whereunto is added 1. an account of my judgement to Mr. J. how far hereticks are or are not in the church, 2. Mr. Js. explication of the most used terms, with my queries thereupon, and his answer and my reply, 3. an appendix about successive ordination, 4. letters between me and T.S., a papist, with a narrative of the success.","Baxter, Richard",1660,prose,"t , charitable , self-denying , humble men , that are fit to be engaged in controversies . We bring ",fire,"to Gun - powder , when we deal with proud malignant wretches , ( such as I have lately had to do wi",Y,LIT,,,174,,,"t , charitable , self-denying , humble men , that are fit to be engaged in controversies . we bring",fire,"to gun - powder , when we deal with proud malignant wretches , ( such as i have lately had to do wi"
975,175,9806,A53058.a91,"Philosophical letters, or, Modest reflections upon some opinions in natural philosophy maintained by several famous and learned authors of this age, expressed by way of letters / by the thrice noble, illustrious, and excellent princess the Lady Marchioness of Newcastle.","Cavendish, Margaret",1664,letters,"no man knows this particular effect as yet perfectly ; For who is he , that has studied the art of ",fire,"so , as to produce all that this art may be able to afford ? witness the Philosophers - stone . Bes",Y,LIT,,,175,,,"no man knows this particular effect as yet perfectly ; for who is he , that has studied the art of",fire,"so , as to produce all that this art may be able to afford ? witness the philosophers - stone . bes"
976,177,6592,A27279.a7,"The amorous prince, or, The curious husband a comedy / by Mrs. A. Behn.","Behn, Aphra",1671,drama_comedy,"se , Withdraw the false hopes from your flattering eyes , For whilst they inspire A resistless vain ",fire,". We shall grow to abhor , what we now do admire . [ Ex. Musick . Alb . What's this , and at Clarin",Y,MET,emotion,,177,,,"se , withdraw the false hopes from your flattering eyes , for whilst they inspire a resistless vain",fire,". we shall grow to abhor , what we now do admire . [ ex. musick . alb . what's this , and at clarin"
977,178,4836,A30206,"Solomon's temple spiritualiz'd, or, Gospel-light fetcht out of the temple at Jerusalem, to let us more easily into the glory of New-Testament-truths by John Bunyan.","Bunyan, John",1688,prose,"concerning the Passover , he saith , Eat not of it raw , nor sodden at all in Water , but rost with ",fire,", his head , with his legs , and with the purtenance thereof ; Exod . 12 . This rost meat , was a t",Y,LIT,,,178,,,"concerning the passover , he saith , eat not of it raw , nor sodden at all in water , but rost with",fire,", his head , with his legs , and with the purtenance thereof ; exod . 12 . this rost meat , was a t"
978,179,8885,N01269.a0,"Burnings bewailed: in a sermon, occasioned by the lamentable fire which was in Boston, Octob. 2. 1711. In which the sins which provoke the Lord to kindle fires, are enquired into. / By Increase Mather, D.D. ; [Eight lines of Scripture texts]","Mather, Increase",1711,sermons,", viz. That many Lives have been Tragically Lost ; the like ( as to Number ) has not been in former ",Fire,s amongst us . We know not how many there are who have thus Perished . Tis supposed Eight Persons at,Y,LIT,,,179,,,", viz. that many lives have been tragically lost ; the like ( as to number ) has not been in former",Fires,amongst us . we know not how many there are who have thus perished . tis supposed eight persons at
979,181,8483,A69554,"The unfortunate bride, or, The Blind lady a beauty a novel / by Mrs. A. Behn.","Behn, Aphra",1687,fiction,"und . As every other Nymph admired him , _o he was dear to all the Tuneful Si_ters , the Mu_es were ",fire,d with him as much as their own radiant God Apollo ; not their loved Springs and Fountains were _o g,Y,MET,emotion,,181,,,"und . as every other nymph admired him , _o he was dear to all the tuneful si_ters , the mu_es were",fire,d with him as much as their own radiant god apollo ; not their loved springs and fountains were _o g
980,183,92,12259723,"The history of Oliver Cromwel being an impartial account of all the battles, sieges, and other military atchievements wherein he was ingaged, in England, Scotland and Ireland, and likewise of his civil administrations while he had the supream government of these three kingdoms, till his death : relating only matters of fact, without reflection or observation / by R.B.","Crouch, Nathaniel",1692,biography/memoirs,"also possest by the Dutch . The Sampson was boarded by young Rere Admiral Trump on one side , and a ",Fire,"ship on the other , and so was soon burnt . The loss of these five Ships , was the greatest damage t",Y,LIT,,,183,,,"also possest by the dutch . the sampson was boarded by young rere admiral trump on one side , and a",Fire,"ship on the other , and so was soon burnt . the loss of these five ships , was the greatest damage t"
981,184,6546,A54833,A correct copy of some notes concerning Gods decrees especially of reprobation / written for the private use of a friend in Northamptonshire ; and now published to prevent calumny.,"Pierce, Thomas",1655,prose,"might be communicated to one ; and so betray those papers to the Light , which belonged only to the ",Fire,". Secondly , an Appeal , whether I am a Pelagian , or whether so much as a Massilian : or whether i",Y,LIT,,,184,,,"might be communicated to one ; and so betray those papers to the light , which belonged only to the",Fire,". secondly , an appeal , whether i am a pelagian , or whether so much as a massilian : or whether i"
982,187,2957,K060142001.a2,"A tour thro' the whole island of Great Britain: Divided into circuits or journeys. Giving a particular and entertaining account of whatever is curious, and worth observation; .. By a gentleman. .. [pt.1]","Defoe, Daniel",1724,letters,"and particularly Hemp , Flax , Pitch , Tar , &c. But on Thur_day the 5th of July 1739 , a dreadful ",Fire,"broke out there , which con_umed the _ame . The Lo_s was incredible ; for the Materials were _o com",Y,LIT,,,187,,,"and particularly hemp , flax , pitch , tar , &c. but on thur_day the 5th of july 1739 , a dreadful",Fire,"broke out there , which con_umed the _ame . the lo_s was incredible ; for the materials were _o com"
983,188,12925,A36592,"All for love, or, The world well lost a tragedy, as it is acted at the Theatre-Royal, and written in imitation of Shakespeare's stile / written by Mr. Dryden.","Dryden, John",1692,drama_tragedy,"refuse , to keep that Heart Where all her joys are plac'd ! 'Twas I encourag'd , Twas I blew up the ",Fire,"that scorch'd his Soul , To make you jealous ; and by that regain you . But all in vain ; I could n",Y,MET,UNK,extended,188,,,"refuse , to keep that heart where all her joys are plac'd ! 'twas i encourag'd , twas i blew up the",Fire,"that scorch'd his soul , to make you jealous ; and by that regain you . but all in vain ; i could n"
984,189,9550,A29017,"The origine of formes and qualities, (according to the corpuscular philosophy) illustrated by considerations and experiments (written formerly by way of notes upon an essay about nitre) by ... Robert Boyle ...","Boyle, Robert",1666,science,"to be lo_t or de_troy'd , that notable Change is call'd Corruption ; as when Oyl being boyl'd takes ",fire,", the Oyl is not _aid to be alter'd in the former _en_e , but corrupted or de_troy'd , and the emer",Y,LIT,,,189,,,"to be lo_t or de_troy'd , that notable change is call'd corruption ; as when oyl being boyl'd takes",fire,", the oyl is not _aid to be alter'd in the former _en_e , but corrupted or de_troy'd , and the emer"
985,191,9658,A27007,"A reply to Mr. Tho. Beverley's answer to my reasons against his doctrine of the thousand years middle kingdom, and of the conversion of the Jews by Richard Baxter.","Baxter, Richard",1691,prose,f the bodies of all the wicked that are found alive at the Conflagration ? Do they _cape out of the ,fire,"al_o as the Saints do ? And doth the New Earth at once hold all the Saints that were alive , and al",Y,LIT,,,191,,,f the bodies of all the wicked that are found alive at the conflagration ? do they _cape out of the,fire,"al_o as the saints do ? and doth the new earth at once hold all the saints that were alive , and al"
986,194,12728,A10187,"Histrio-mastix The players scourge, or, actors trag¾die, divided into two parts. Wherein it is largely evidenced, by divers arguments, by the concurring authorities and resolutions of sundry texts of Scripture ... That popular stage-playes ... are sinfull, heathenish, lewde, ungodly spectacles, and most pernicious corruptions; condemned in all ages, as intolerable mischiefes to churches, to republickes, to the manners, mindes, and soules of men. And that the profession of play-poets, of stage-players; together with the penning, acting, and frequenting of stage-playes, are unlawfull, infamous and misbeseeming Christians. All pretences to the contrary are here likewise fully answered; and the unlawfulnes of acting, of beholding academicall enterludes, briefly discussed; besides sundry other particulars concerning dancing, dicing, health-drinking, &c. of which the table will informe you. By William Prynne, an vtter-barrester of Lincolnes Inne.","Prynne, William",1633,prose,"mmanded them , to burne the Groues , the Images , with all the appurtenances of Idole - gods , with ",fire,": to destroy their Altars , pull downe their Temples , cut off their Priests , and worshippers , ab",Y,LIT,,,194,,,"mmanded them , to burne the groues , the images , with all the appurtenances of idole - gods , with",fire,": to destroy their altars , pull downe their temples , cut off their priests , and worshippers , ab"
987,195,10503,A36959,"The campaigners, or, The pleasant adventures at Brussels a comedy : with a familiar preface upon a late reformer of the stage : ending with a satyrical fable of the dog and the ottor / written by Mr. D'Urfey.","D'Urfey, Thomas",1698,drama_comedy,"ot , Don Coxcomb , who justly enrag'd , returns him this Language : Oh thou vile black Fox , with a ",Fire,"brand in thy Tail , thou very Priest , thou kindler of all Mischiefs in all Nations , de'e @ Homily ",Y,LIT,,,195,,,"ot , don coxcomb , who justly enrag'd , returns him this language : oh thou vile black fox , with a",Fire,"brand in thy tail , thou very priest , thou kindler of all mischiefs in all nations , de'e @ homily"
988,196,858,A28980.9.a5,"Experiments, notes, &c. about the mechanical origine or production of divers particular qualities among which is inferred a discourse of the imperfection of the chymist's doctrine of qualities : together with some reflections upon the hypothesis of alcali and acidum / by the Honourable Robert Boyle ...","Boyle, Robert",1676,science,"ave concluded that some body had purposely got it out in my absence , and spoiled it by help of the ",fire,", the vertue being so much impaired , that I cared little to employ it any more about considerable ",Y,LIT,,,196,,,"ave concluded that some body had purposely got it out in my absence , and spoiled it by help of the",fire,", the vertue being so much impaired , that i cared little to employ it any more about considerable"
989,197,10395,A28965,"Essays of the strange subtilty great efficacy determinate nature of effluviums. To which are annext New experiments to make fire and flame ponderable. : Together with A discovery of the perviousness of glass. : Also An essay, about the origine and virtue of gems. / By the Honourable Robert Boyle ... ; To which is added The prodromus to a dissertation concerning solids naturally contained within solids giving an account of the Earth, and its productions. By Nicholas Steno. ; Englished by H.O.","Boyle, Robert",1673,science_chemistry,"to their multitudes , may perform very notable things , may be argued from the wonderful effects of ",fire,"d Gunpowder , Aurum fulminans , of Flames that invi_ibly touch the Bodies they work on , and al_o Wh",Y,LIT,,,197,,,"to their multitudes , may perform very notable things , may be argued from the wonderful effects of",fire,"d gunpowder , aurum fulminans , of flames that invi_ibly touch the bodies they work on , and al_o wh"
990,198,436,A86299.a1,"The parable of the tares expounded & applyed, in ten sermons preached before his late Majesty King Charles the second monarch of Great Britain. / By Peter Heylin, D.D. To which are added three other sermons of the same author.","Heylyn, Peter",1659,sermons,"t their brethren . The enemy never _ends out any of his Foxes to de_troy Gods Harve_t , till he put ",fire,"- brands in their tails . This done , he _eeks occa_ion to employ them in the de_truction of the wh",Y,LIT,,,198,,,"t their brethren . the enemy never _ends out any of his foxes to de_troy gods harve_t , till he put",fire,"- brands in their tails . this done , he _eeks occa_ion to employ them in the de_truction of the wh"
991,199,10618,1480500300,"A rhapsody upon the marvellous: arising from the first odes of horace and pindar. Being a scrutiny into ancient poetical fame, demanded by modern common sense. By Colley Cibber, Esq P.L.","Cibber, Colley",1750,poetry,"shall strike the Stars . * Gods ! how he mounts ! Such Flights as these , Might drown the Sun , or ",fire,"the Seas : Thus , when Ideas swell , and swell , Out flies the vast Impossible ! How easily , when ",Y,LIT,,,199,,,"shall strike the stars . * gods ! how he mounts ! such flights as these , might drown the sun , or",fire,"the seas : thus , when ideas swell , and swell , out flies the vast impossible ! how easily , when"
992,200,7788,660301300,"Ximena: or, the heroick daughter. A tragedy. Written by Mr. Cibber.","Cibber, Colley",1712,drama_tragedy,"m . Alon . Then 'tis indeed too late , I wish my Friend , The rash Don Sanchez , has not blown this ",Fire,". Be not concern'd , Madam , I know your Griefs , And as a Friend , have labour'd to prevent 'em . ",Y,MET,UNK,,200,,,"m . alon . then 'tis indeed too late , i wish my friend , the rash don sanchez , has not blown this",Fire,". be not concern'd , madam , i know your griefs , and as a friend , have labour'd to prevent 'em ."
993,201,5198,A48024,"A relation of the death of the primitive persecutors written originally in Latin by L.C.F. Lactantius ; Englished by Gilbert Burnet, D.D., to which he hath made a large preface concerning persecution.","Burnet, Gilbert",1687,prose,"ore and more , that so his anger might no way be abated . And a fortnight after the first burning , ",fire,"was a second time set to the Palace : But this was observed in time , yet neither could the Author ",Y,LIT,,,201,,,"ore and more , that so his anger might no way be abated . and a fortnight after the first burning ,",fire,"was a second time set to the palace : but this was observed in time , yet neither could the author"
