Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
352,e1a8ddf4-011b-11e4-b0ff-51bcbd7c379f,Hert-spiegel,"F. Veenstra, H.L. Spiegel",,1614,DBNL,http://www.dbnl.org/titels/titel.php?id=spie001hart01,"harmonie met een andere lijn , of toon , of geurmaar één lijn , één toon , één",geur,"schenkt . Dit genot , deze lust vinden wij bij Spiegel niet . Begrijpelijk , hij is moralistisch",object
353,06512299-f68c-492f-ad70-1d3da1f140c0,Weekblad voor kinderen [1] [1],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1472:mpeg21,"W men nV "" , , verfchiliende keuren d "" ta "" — d h W°rdt °nZe ' euk gestreeld door delieflykfte",geuren,", die ons vm aI ( e kanten "" hÉt Netled d « "" « uure gahnt ook in bosfeben en vel",agent
354,e10dc7f6-011b-11e4-b0ff-51bcbd7c379f,Het gulden cabinet van de edel vry schilderconst,Cornelis de Bie,,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=bie_001guld01,"door dese Const de grootste eer verwinnen , Ghelijck de blom versoet de locht door haren",geur,Soo is oock u Pinceel in haren hoochsten fleur . Soo ciert oock u Schildry des,agent
355,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,vruchten behangen ; hij wandelde tusschen de bloeijende mijthen en ademde hare balsamieke,geuren,in . Dan plotsling wekte een rollend gedruis hem op uit zijne aangename,patient
355,e185384a-011b-11e4-b0ff-51bcbd7c379f,Gulde-jaers feest-daghen of den schat der geestelycke lof-sangen gemaeckt op elcken feest dagh van 't geheele laer,Joannes Stalpaert van der Wiele,,1635,DBNL,http://www.dbnl.org/titels/titel.php?id=stal001guld02,"kreghen Tot des werelds ydelheyd . 't Geen d'aerde vaten / / Eerst toe laten , Daer van houden sy de",geur,"Soo langh sy duren / / T'alder uren , O mijn ziel , of u te keur Desen segen waer gevallen",object
357,da2e7cf6-dbae-4df3-a5b2-b9c676c2b9e8,Leerzame en vermaeklijke natuur- en huishoukundige[!] bibliotheek,,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:5898:mpeg21,"voormeld , dat ' er geheele bosschen van zijn . Wen verzekerd dat de welriekende",geur,zich verspreid tot op verscheidene Mijlen verre in Zee . intusschen zegt men ook dat,agent
358,419bd431-4275-4b14-ba1f-50df1b815f72,De wapening der landlieden tooneelspel.,Frans van Aken,,178X,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2604:mpeg21,'k zag hen op de Lnen — ó Schout wil ( nou maer vreezen ! Van daeg zyn wy reis baes ! en als jy,geuren,"naekte Dan is ' er kans voor jou dat je in het waeter ( raekt . — Oprof.ro eest . Gy moet u elk ,",patient
359,45b3c8f7-947d-4b25-83e4-4ef7f94e1a66,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [2] [2]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6812:mpeg21,"„ blad is eirond , klein , fmal , glad , ieder , en heeft een ' aana , genomen",geur,". "" „ De boom , die de kamfer voordbrengt , draagt dergelijke „ bladen , als de kruidnagelboom maar",object
359,e430dce8-011b-11e4-b0ff-51bcbd7c379f,"Aanhangsel, of tweede deel, van de dicht-kundige ziele-zangen, op-gesongen door Philippus van Sorgen en verscheide andere zangh-lievers",Philippus van Sorgen,,1688,DBNL,http://www.dbnl.org/titels/titel.php?id=sorg003aanh01,"weet wat Zaligmaker is , Die Iesus niet en kend , nog de Getuygenis Syns Geests ; en noyt den",geur,syns naems en hebt geroken . Ick nodige U tot sien : En gy verblinde Ioden Op welckers oog en,patient
362,bfe03685-1acb-48a5-a53f-100b1a4048ed,De indianen in Engeland; blyspel.,"August Friedrich Ferdinand von Kotzebue, Johannes Houtman",,1791,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2174:mpeg21,ik toen gelukkig ? MUSAFFERY . Neen . Echter waassemden de liefelyke bloemen der hope u haren,geur,noch tegen : het verlorene was toen noch te herwinnen . kabelaar En nu niet meer ?,object
364,c0c6adcc-1eee-11e5-b891-f48ce0be173a,"Der matroosen ghesontheydt, ofte de goede dispositie der zee-varende ende alle andere lieden",Abraham Lenertsz Vrolingh,,1663,DBNL,http://www.dbnl.org/titels/titel.php?id=vrol014matr01,en ondeucht . Is hittich en brandigh . Om dan desen Balsem sijn heeten brandige en stinckenden,geur,"te ontnemen , soo doet aldus : Neemt van desen Balsem een pont , vermenghtse met de",object
364,06512299-f68c-492f-ad70-1d3da1f140c0,Weekblad voor kinderen [1] [1],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1472:mpeg21,bedorven door schadelyke dampen zo als in de groote Steden maar vervuld met den liefelyken,geur,van bloemen en kruiden . Zo genoeglyk rolt het leven des gerusten Landman ieder dag,object
365,f1ee1dd7-360a-4659-ab55-aabeb3413bae,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [4] [4]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7378:mpeg21,". Zij draagen hunne hoofdharen lang gekruld , met poeder bestrooid en met welriekende",geuren,"doortrokken , zij verlangen en verdikken dezelve door valsche lokken ; voor de ge",object
365,e460a4dc-011b-11e4-b0ff-51bcbd7c379f,"Haerlemsche Winter-Bloempjes Op-geoffert Aen de Vreugd-lievende Nymphjes, Gepluct uyt 'et Breyn van verscheyden Rijmers","Anthony Jansen, B. Targier",,1647,DBNL,http://www.dbnl.org/titels/titel.php?id=targ004haer01,"wangh ' , Trots de Roosjes , Ha ! nobel Maeghde-diertje , Ach ! ick verlangh , Om die",geur,"te slurpen gretigh in ; Ha ! perll ' der perlen , Mijn sinnen dwerlen , Mijn harssen werlen",patient
366,43d5ddd7-63d6-4469-8197-fa21555ee683,"Schouwtooneel der natuur, of Samenspraaken over de bysonderheden der natuurlyke historie.","Pieter Le Clercq, Noe͏̈l Antoine Pluche",,1783,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1095:mpeg21,"siroop en zich nog lang daar na op eene aangenaame wyze geprikt voelt , door een lieffelyke",geur,", die tot in hunnen neus opklimt : zy verfhouten zich te giften dat die vrucht gezond",agent
367,e29a8cf8-011b-11e4-b0ff-51bcbd7c379f,Amsterdams minne-beekje. Deel 3,anoniem Amsterdams minne-beekje,,1638,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams015amst03,"Met weeldrigh Thijm ) boet nu uw lusten Met roose-blaetjes van mijn krans , Die al haer",geur,"ten offer brachten , Mijn breyn , dat hert en Ziel verkrachte , Wanneer ick uytstack aen",object
368,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,", in wiens lommer een koelende avondwind peelde en geene bloemen dampten omtrent hem aangenaame",geuren,". Maanden verliepen , waar in niet eene menschlijke ftem zijn oor bereikte , en",object
368,dff643a2-011b-11e4-b0ff-51bcbd7c379f,'t Amsteldams Minne-Beeckie,anoniem Amsterdams minne-beekje,,1645,DBNL,http://www.dbnl.org/titels/titel.php?id=_ams015amst05,"Met weeldrigh Thijm ) boet nu u lusten Met roose-blaetjes van mijn krans , Die al haer",geur,"ten offer brachten , Mijn breyn dat hert en ziel verkrachte , Wanneer ick uytstack aen den",object
369,e3b8b3e4-011b-11e4-b0ff-51bcbd7c379f,Het paradijs der geestelijke en kerkelijke lofzangen (onder pseudoniem Salomon Theodotus),Aegidius Haeffacker,,1638,DBNL,http://www.dbnl.org/titels/titel.php?id=haef004para02,", Reyn van herten grond , En Enghelijck van leven ; Een Leli ' onbevleckt , Wiens",geur,"tot reynheydt treckt , Tot alle deughd verweckt . Yver tot Godts huys Had hem sijn hert",agent
370,e29ac722-011b-11e4-b0ff-51bcbd7c379f,"Het paradys der geestelijcke en kerckelijke lof-sangen, op de principaelste feest-dagen des gheheelen jaers",Aegidius Haeffacker,,1679,DBNL,http://www.dbnl.org/titels/titel.php?id=haef004para03,", Reyn van hert en grond , En Enghelijck van leven ; Een Leli ' onbevleckt , Wiens",geur,"tot reynheyt treckt , Tot alle deughd verweckt . Yver tot Godts huys , Had hem sijn hert",agent
371,eb3b380f-e0cf-453b-a526-1430621498b0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [3] [3]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6813:mpeg21,"gehuld in ligten nevel , Gekroond met scheemrig morgengloed Wie ademt zoele westewindtjen Vol",geur,"door 't eenzaam fluimend woud ? Wie spreidt op lang verdorven weiden , 't",object
373,23050596-9964-4221-b0ee-ce22e0ff6460,Geschriften.,August Friedrich Ferdinand von Kotzebue,,1794,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10719:mpeg21,", hoor !... Daar fluisterde een zagte avond wind in de bladeren der beuken ; de",geur,"der bloeisem van de linden tartten neder , en de nagtegaal verhief eenzaam zijne afmattende toonen",agent
375,75044ad5-0f5b-4e7d-80d5-39134570b39e,De geschiedenis van Jozef voor kinderen [...]. Uitgegeeven door de Maatschappij: tot nut van't algemeen.,Willem van Oosterwijk Hulshoff,,1796,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3426:mpeg21,", wanneer dezelve pas . begonnen is op 't heerlijkst te bloeien , en de licjlijkjle",geuren,rondomme te verspreiden In zijn ctfi ' Jaar bereikte hij het einde der loopbaan welke ',object
376,e4498540-011b-11e4-b0ff-51bcbd7c379f,"Clioos Cytter, slaande aardige gezangen, nieuwe wyzen, geestighe steekdichjes en brandende minnekusjes","anoniem Clioos Cytter, slaande aardige gezangen, nieuwe wyzen, geestighe steekdichjes en brandende minnekusjes",,1669,DBNL,http://www.dbnl.org/titels/titel.php?id=_cli001clio01,"voert den dag , door 't stil gewemel , Zoo heerlijk aan den heldren Hemel ! Wat blaatse een",geur,"uit haren mont ! Tegenkeer . Het is den eersten dag der dagen , Daar in onze ouders dikmaals",object
377,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,niemandt te zijn gheholpen : maer wy-lieden die swack ende kranck zijn / indien u salven ende den,geur,uwer soeticheydt ons niet en trecke / 't is ver - re van daer dat wy souden konnē,agent
377,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"zelfs de minfte blocmpjctis , die bii ons zonder reuk zijn , waren met zoete",geuren,vervuld . ' Takken met Schoone amandelen boogenzlch boven mijn hoofd nederwaards Enkele mastiksboo .,object
378,e10dc7f6-011b-11e4-b0ff-51bcbd7c379f,Het gulden cabinet van de edel vry schilderconst,Cornelis de Bie,,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=bie_001guld01,van Zeghers is de By Waerop de Neerlanders roemen Sy suyght haer honingh lackerny En,geur,uyt alderhande bloemen . Een Bie quam op sijn Schildery En geur en kleuren aenghevloghen,patient
379,62f154ab-f6d7-4f22-9e57-23285f106d6a,Historie der waereld. [1] [1],Joannes Florentius Martinet,,1780,EDBO,http://resolver.kb.nl/resolve?urn=dpo:9413:mpeg21,"; terwyl men duizend Landbouwers elders aan den arbeid ziet . De Lucht , doortrokken met",geuren,". uit millioenen Bloemen , Boomen en Planten uitgewasemd is dan hier zo zuiver , zo",object
379,e39448e2-011b-11e4-b0ff-51bcbd7c379f,Hollands Nachtegaeltien verryct met een nieu twede deel genaemd Hollandts en Zeeuws Nachtegaels t'samen-gezangh,anoniem Hollands nachtegaeltien en Hollands en Zeeuws Nachtegaels 't samen-gezangh,,1633,DBNL,http://www.dbnl.org/titels/titel.php?id=_hol014holl01,"2 . Bloemtjes die uyt hare knopjes , Kleurigh zijn tot in de dopjes , Waer haer lieve",geur,"uyt spruyt . Roosjes die door douws bevochten Drupp'len , en haer knop gevlochten , Door u Meya",agent
380,e108134c-011b-11e4-b0ff-51bcbd7c379f,Brusselschen Blom-hof van Cupido,Willem van der Borcht,,1641,DBNL,http://www.dbnl.org/titels/titel.php?id=borc002brus01,"een roos ' ? uyt blad'ren t'saem ghegroeyt Rondt-om een ' senuw ' - knoop , daer soeten",geur,"uyt vloeyt ; Hier is een Blader-kliff '; komt Leser , komt vry nader Die roose - blad'ren",agent
381,e166b6ae-011b-11e4-b0ff-51bcbd7c379f,"Psalmen, lof-sangen, ende geestelike liedekens",Willem Sluiter,,1661,DBNL,http://www.dbnl.org/titels/titel.php?id=slui006psal01,": Sy roept ; heeft yemant roosen-hoên Of yet vermaekliks nu van doen , Plukt d ' eelste",geur,"uyt Vollen hove . Ga 'k door het kooren-velt alleen Of langs den Berkel-oever treên , Of sitt",patient
382,1bef914f-8e86-48c7-8f2c-53ae2599a376,Weekblad voor kinderen [2] [2],,,1798,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1474:mpeg21,"op zichzelven gebruikt , doch die echter aan byna alle onze pryzen derselver aangenaamste",geur,"en fmaak byzetten , en ze zelfs voordeeliger voor de gezondheid doen worden ,",object
382,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,cruycen / verspreyde ( ghelijckervvijs eenen appel hanghende aen den boom ) den soeten,geur,van 's wereldts verlossinghe / die daer heeft doen verschuyven den vuylen stanck der,object
383,d1a307c1-995b-40b5-bff9-33e28c8783f3,Algemeene Amsterdamsche schouwburgs almanach voor't jaar 1793,,,1793,EDBO,http://resolver.kb.nl/resolve?urn=dpo:3068:mpeg21,", Groejenbloemtjens fraai van kleur , Die de ziel genoegen geeven , Door hun frisheid vorm en",geur,": maaide bloempjes moeten derven Al hun zacht vermogen derven 1 Fillis - , die 't my",agent
383,e3ba2d50-011b-11e4-b0ff-51bcbd7c379f,Inleyding tot de hooge schoole der schilderkonst: anders de zichtbaere werelt,Samuel van Hoogstraten,,1678,DBNL,http://www.dbnl.org/titels/titel.php?id=hoog006inle01,"brengen . En hier toe een goed Meester te verkiesen . Een aerde pot , of ander vat , Zuigt graeg den",geur,"van 't eerste nat : En is die sterk , of riektze bang , Zoo stinkt de pot zijn leven lang .",patient
384,bbf3431a-ab35-4c4f-8195-b94cb2efc069,Werken van het Amsteldamsch dicht- en letteröefenend genootschap [2] [2],,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:1903:mpeg21,"het ook voor iets dierbaars , zos als bij poot . Ik heb uw deugd , mijn oogelijn Wierook",geuren,"■ In mijn minnend hart gebrant . Dit daat gelijk met de alleenspraak van abraham , daar hij zijn",patient
385,5c55fce3-d855-4934-acac-bc2cbd8efef0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [5] [5]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6815:mpeg21,"geleeft . Wij plukten Aspergillus , en bloeijende confuys labarum en het gras was van den",geur,"van Munte en Thijm doortrokken . Nu keerden wij voor ditmaal te rug , naa het",object
386,9f76ad5e-8270-4dac-9783-5ff59c696a91,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [12] [12]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7388:mpeg21,", gebroken door kleine boschjes S wdX heesters , vervulden de lucht niet de een , Se",geuren,- de schoon gekleed planten £ E de paarlen van den dauw op te drinken Sur scheen,object
388,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,. Hier en tusschen dese Bruydt bidt dat men haer soude willen ver - quicken door den,geur,van bloemmen / ende van appels / tot alder tijdt dat haeren Bruyde - gom ( om,agent
389,5c55fce3-d855-4934-acac-bc2cbd8efef0,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [5] [5]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6815:mpeg21,"Maar grootsch door God beloond . Gelijk 't fiooltje , hier door 't buigend gras omschaduwd Ziin '",geur,", zelfs in den nacht , den wandelaren biedt , Zoo troost uw liefde , uw trouw ,",object
390,77e1c5b0-90a9-48fa-8efb-c9dc25efebee,De optimist; of Alles wél. Tooneelspel.,"Henri Jean Roullaud, Jean François Collin d'Harleville",,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2502:mpeg21,"groens als herboren ! Elk bloempje lagcht ons aan , en de aaru'fciieukt , alste vooren , Eene aangenaame",geur,". Zeg , maakte gy niet , als ik , Een kalmte , een frischheid , die ons treeft",object
392,c9eebec4-af43-49a2-9e5b-e05cd77bbf6e,"Cora, of De zegeprael der liefde op het bĳgeloof. Tooneelspel.",Jan Verveer,,1790,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2246:mpeg21,"Niet ver van dit paleis huist all ' mijn Zaligheid ; Zij aêmt dezelfde lucht , die hier haer *",geur,verfpreidt P A L M O R ; En wat zou dan 't voldoen aen uwen wensch beletten ? «,object
397,e0470d6e-011b-11e4-b0ff-51bcbd7c379f,"Rymende uyt-legginghe naer den letterlycken, ver-holen ende sedelycken sin, van de honderd ende vyftigh psalmen van den heylighen koninghlycken propheet David",Peeter de Vleeschoudere,,1660,DBNL,http://www.dbnl.org/titels/titel.php?id=vlee002ryme01,"'t ver-holen raedt van letterlycken sin Stelt hy syn diep verstand , en vind den gheest daer in . Den",geur,"van een goed vat gheeft uyt wat in de ton is , De wercken van den man zyn van syn",agent
398,e113dbbe-011b-11e4-b0ff-51bcbd7c379f,Hedensdaegse Venus en Minerva of twist-gesprek tusschen die zelfde,Daniel Joncktys,,1641,DBNL,http://www.dbnl.org/titels/titel.php?id=jonc006hede01,"Nu rept g ' u veld-waerts in , met 't eerste uchtend-kriecken , En schept den lieven",geur,"van een volmaekte Sprant , Die gy wel meer dan eens op Idâs heuvel vandt . Wel",patient
398,b5989eba-869d-4046-9b91-c935d7f8184a,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [9] [9]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6819:mpeg21,"! Schaduw van mijn teed're tjaren 'k Moet voor u weêr 't speeltuig narren Bloemen bloeien ,",geuren,"zweeven , Als het waas der jeugd , in 't rond . Tijd ! verbeelding schetst uw",agent
400,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,/ die altijdt bloeyen / ende nimmermeer en verslenssen : maer laetende eenen,geur,van ene heylighe soeticheydt . O wildernisse eenighen winckel van allen hemelschen koop-handel,object
401,e2d4e7cc-011b-11e4-b0ff-51bcbd7c379f,Dichtkonst van verscheide stoffen,"Rumoldus Hogerbeets, Johan Beets",,1668,DBNL,http://www.dbnl.org/titels/titel.php?id=beet004dich01,"koos , Ha Goddelijke geur ! 'k verzweert en kent niet looven , Of gy zoudt zelfs de",geur,van Flora gants verdooven . Yvoren voorhoofts vel ! yvoren tandt gebit ! Yvore wangen waer op elk,patient
402,e43d77c8-011b-11e4-b0ff-51bcbd7c379f,"Het Brabantsch Nachtegaaltjen bestaande in minneliederen, herders zangen, boertigheden en drinkliederen",Jan Mommaert,,1654,DBNL,http://www.dbnl.org/titels/titel.php?id=momm004brab03,"/ wis , Die vol van gulden / / glans Der Goden , selfs door-weven / / is , Door u ghegeven / / is Den",geur,"van Floras , , schat , Met 't e'el Pandoras , , vat . 5 . Den nyt syn herte / / knaeght , Om dat",object
403,a4d9e466-d2d2-446b-8982-0d865686e060,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [13] [13]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6823:mpeg21,DEUGD EN GODSDIENST ZIJN DE BROK NE N met eene wolk van uitgewaassemde,geuren,omhult . Slechts het lispelende koeltjen omzweeft den vreedzaam wiegenden Struik die duizend,agent
405,e460676a-011b-11e4-b0ff-51bcbd7c379f,Den Gheestelycken leeuwercker vol godtvruchtighe liedekens ende leyssenen,Guilielmus Bolognino,,1645,DBNL,http://www.dbnl.org/titels/titel.php?id=bolo001ghee01,"gheworden rijck in deught , In Godt den Heer nacht ende dach verheught . En gaf ' nen aldersoesten",geur,"van haer , En als een sterr ' in't duyster scheen sy claer . ' Nen grooten storm heeft",object
406,9f76ad5e-8270-4dac-9783-5ff59c696a91,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [12] [12]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7388:mpeg21,"heuvelen . Langs hetBoekjen dat door de valeien kronkelt , waassemt zij haare verfrissende",geuren,; daar kroont zij de heesters met bloemen ; daar behangt zij de jeugdige,object
407,6334f26e-8fe2-4277-9621-5a60fbf4ed13,"Nieuwe vaderlandsche bibliotheek, van wetenschap, kunst en smaak. [4] [4]",,,1797,EDBO,http://resolver.kb.nl/resolve?urn=dpo:6814:mpeg21,"wordt , waar zij de uitvloeizels van andere vrachtgoederen kan aannemen , en eenen onaangenamen",geur,"krijgen . Rum , digt bij koffij geplaatst , zal binnen korten tijd , de",object
410,59cdd578-6ce9-4d0b-a329-a47724e9bffd,"De indianen, treurspel.","W. Richardson, Cornelis Loots",,1799,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2660:mpeg21,"gantfche acacia , in zyne flaauw verloren , ( fpt-ej < j Wiens bloessem , wit als sneeuw , zyn '",geur,"iu't röhd vet » Daar en van kraal en schelp , met vrouwlyk kunstbeleid , Deez ' band , als 't",object
411,db31cd92-4077-4ad6-9010-0d16ce5e064a,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [15] [15]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7391:mpeg21,"vuur , zichtbare en wondende teekenen nalaat ; niet , gelijk amber , overal eenen",geur,verspreid enz. — Van lauha en eenigen haarer vriendinnen werdt hij tot chevallier de ordere,object
415,e1b308e2-011b-11e4-b0ff-51bcbd7c379f,Alle de gedichten. Deel 1,"Jan Vos, Jacob Lescaille",,1662,DBNL,http://www.dbnl.org/titels/titel.php?id=vos_002alle01,", weet te braân . Dat niemant zich hier ook met mirth laat vinden , Haar aassem leevert",geur,van mirthelof . Men pooght haar te vergeefs aan zijd ' te binden ; Hier eischen banden van,object
416,e0389838-011b-11e4-b0ff-51bcbd7c379f,Maeghden,Joost van den Vondel,,1643,DBNL,http://www.dbnl.org/titels/titel.php?id=vond001maeg04,"munt in schoonheid uit . z ' is prachtigh uitgestreecken , Met perlen en gesteent . een aengenaeme",geur,"Van myrrhe rieckt het hair en alle leden deur . Hy moe gedanst , en heet verwacht zijn",agent
417,e185384a-011b-11e4-b0ff-51bcbd7c379f,Gulde-jaers feest-daghen of den schat der geestelycke lof-sangen gemaeckt op elcken feest dagh van 't geheele laer,Joannes Stalpaert van der Wiele,,1635,DBNL,http://www.dbnl.org/titels/titel.php?id=stal001guld02,"schalcke wereld doen vertreen : Voeght nu door de dood By 't wit , het purper rood . Geen soeter",geur,"Van offerand behaegde Den gekruysten Heer , Als dese , oyt soo seer . Des hy daer veur Gaf aen",agent
424,e3f81250-011b-11e4-b0ff-51bcbd7c379f,Trouringh,Jacob Cats,,1637,DBNL,http://www.dbnl.org/titels/titel.php?id=cats001trou01,"genegen . Hy had een soete vrou ; doch , mits syn onverstant , En smaeckt hy noyt den",geur,"van soo een vveerdigh pant . Maer David , doen ter tijt van Saül vvech gedreven , En vvist",patient
425,28ff839e-6d98-4450-9a48-e82133d76e8d,"Zilveren bruiloftszangen, voor den heere Jan Hugli, en mejuffrouw Elisabeth Kleyn",,,1787,EDBO,http://resolver.kb.nl/resolve?urn=dpo:2059:mpeg21,"ons wel . Monipellicrs zende ons lekkere Fruit , perzik en Abrikoos of Pruimen , Straks vliegt de",geur,"en fmaak ' er uit , Als men de Kurk geen plaats in wil ruimen . Wordt '",agent
427,c0cb9026-1eee-11e5-b891-f48ce0be173a,"Maechden-plicht ofte ampt der ionkvrouwen, in eerbaer liefde, aen-ghewesen door sinne-beelden",Jacob Cats,,1618,DBNL,http://www.dbnl.org/titels/titel.php?id=cats001maec01,"men't door de stadt ; Noodje nu of dan een gast , Daer wert oock al op ghepast , Want den",geur,"van u ghebraet , Wert gheroken op de straet . Isser dan noch erghens yet , Datmen niet en hoort of",patient
429,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,hebt aen den heunigh ende aen alle schepsel hunne jae uwe soeticheydt gheschoncken . Den,geur,van u schepsel heeft oock bedroghen mijnen reuck / ende goedertieren Iesv ick en hebbe,agent
430,e3e6428c-011b-11e4-b0ff-51bcbd7c379f,Goddelycke wenschen,Justus de Harduwijn,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=hard001godd02,"loopen in den geur van uvve salven , Wy sullen loopen / wy sullen loopen : maer den",geur,"van uvve salven , ende niet het betrouwen op onse verdiensten sal we - sen de oorsaecke ende",agent
432,9fecc76f-7c91-4455-a657-7984887b78aa,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [3] [3]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7377:mpeg21,""" , , Dewijl het kamfer hout , dat wij hier hebben , dikwijls zeer fterk met den",geur,"van die droogerijen bezwangerd is , zo is 't niet onwaarschijnlijk dat de japanneezen van dat hout in",agent
435,31eba6eb-0140-4e66-bfec-10fe03b162c4,Tempel van t'gevoel of Daphnis en Phillis.,Salomon Gessner,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:10407:mpeg21,"dan op de kruiden en bloemen , die , op het lagchend veld verspreid de lieflykfte",geuren,ademden . Zyn boezem zwol van blyde vreugd en vergenoeging . Welke zaligheden ! roept hy,object
436,06316899-67e0-4a66-aec0-fa83d29a6c21,"Lijkzangen op mejuffrouwe Judith van Kooywyk, echtgenoote van [...] François Veltman",,,1786,EDBO,http://resolver.kb.nl/resolve?urn=dpo:11313:mpeg21,"stervensuur ó Jefus !. leer ons dat ! intusschen , haer gedachtenis verspreid een malschen",geur,"van aengename gaeven Mijn Vriend ! die worden nooit begraven , Maer leeven , waer",object
439,c17ed394-8623-473c-a92e-dde751abd24b,"Ifigenia, in Aulis, treurspel.","Abraham Louis Barbaz, Jean Baptiste Racine",,1800,EDBO,http://resolver.kb.nl/resolve?urn=dpo:8790:mpeg21,", maar alléén , door wanhoop fel betreden Ik zal de wegen zien , alwaar ik nóch den",geur,"Der bloemen , die vóór haar zyn heengeflrooid , bespeur Neen ! 'k heb haar niet geleid opdat",patient
439,e0993e22-011b-11e4-b0ff-51bcbd7c379f,Den lieffelycken paradys-vogel tot Godt om hoogh vlieghende,Daniel Bellemans,,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=bell009lief01,"Den brack loop op den geur , En volght de n haes opt 't speur En tracht den haes te vangen : Den",geur,"van uwe min , Doet heel mijn hert en sin , Naer u ô Heer verlangen , Gy zijt soo minnelijck , Uw",agent
441,bb25a56a-c5f9-42c3-ae3d-85ee6db070a9,"Vaderlandsche bibliotheek van wetenschap, kunst en smaak. [6] [6]",,,1789,EDBO,http://resolver.kb.nl/resolve?urn=dpo:7380:mpeg21,"een schoon lichaam , alzoo ontluikt zij . morgenluchten zweven om haar henen , en verspreiden haren",geur,door de geheele landstreek ö Heer ! wat zijt gij goed . Gij gaaft ons fijn gevoel,object
