Number,ID," ""title"""," ""author"""," ""ispartof"""," ""year"""," ""collection"""," ""url"""," ""left"""," ""hit"""," ""right""",Role
117,e1d6c3d6-011b-11e4-b0ff-51bcbd7c379f,Den vermakelyken avanturier,Nicolaas Heinsius,,1695,DBNL,http://www.dbnl.org/titels/titel.php?id=hein008denv01,"met het pek , het welk opgesloten , en voor het gesigt verborgen zynde , echter door syn",reuk,ontdekt en gevonden werd . Hoe seer ik en Clarice onse liefde voor de oogen van haar Ouders,agent
119,e2e8c18e-011b-11e4-b0ff-51bcbd7c379f,Zinne-beelden der liefde,Willem den Elger,,1703,DBNL,http://www.dbnl.org/titels/titel.php?id=elge001zinn01,; Veel zaaken walgen door het al te lang volherden ; Door overmaat is 't dat de zoetste,reuk,"bezwaart , En bloemen worden door de menigte ons onwaard ; Men moet in 't byzyn zyn als",agent
120,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"te dragen , leg onder op den bodem in uwe Ketel zuiver Stroo , dat gene kwade",reuk,"noch duffe smaak heeft ; anderen smeren voor ’t aanbranden , de bodem der Ketel met Spekzwoord",object
122,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"heeft het de lyvigheid van Zeep , en een onverdraaglyke reuk . Door ouderdom verliest het die",reuk,", wordt aangenaam , en krygt wat van de Ambre Gris . Men mengt die vettigheid met",object
123,e2e0907c-011b-11e4-b0ff-51bcbd7c379f,Beschryvinge van de volk-plantinge Zuriname,J.D. Herlein,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=herl001besc01,de buitenste rood-agtig en gekruid zijnde . Deze bloemen maken zig gans aangenaam door haren behaaglijken,reuk,", en te gelijk de gehele Boom : de vrugt komt in hulzen , vier of",agent
132,e1423c3e-011b-11e4-b0ff-51bcbd7c379f,Haagsche broeder-moord of dolle blydschap,Joachim Oudaen,,1673,DBNL,http://www.dbnl.org/titels/titel.php?id=ouda001haag01,"voor een bloedig tydverdryf Toeschikken tot een ' roof aan hongerige gieren , Die , door den",reuk,"gelokt , en vlammende op de spieren , Men met den dag verwacht uit allerlei gewest ;",agent
135,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,", ruig , en hier en daar uit den stam voortkomende ; dog hebben een lelyken",reuk,; de bloemen zyn purperachtig en staan kroonswyze rondom den steel . Plaats . Het groeit,object
136,e1cca202-011b-11e4-b0ff-51bcbd7c379f,Nagelate schriften,Baruch de Spinoza,,1677,DBNL,http://www.dbnl.org/titels/titel.php?id=spin003nage01,"warm worden , zich terstont doen rieken , en , zo men hen weêr doet kout worden , geen",reuk,"meer hebben ; immers voor zo veel men met de menschelijke zinnen bemerkt : gelijk , tot een voorbeelt",object
137,e3ba312e-011b-11e4-b0ff-51bcbd7c379f,Groot schilderboek,Gérard de Lairesse,,1707,DBNL,http://www.dbnl.org/titels/titel.php?id=lair001groo01,"brengen ook , na 't zeggen van Hesychius , alle woorden van leere en vermaaninge in onze zielen een",reuk,"en smaak der Godlyke wysheid ; waar door onze goede werken , als hoop , geloof , en liefde",object
140,5048feba-011c-11e4-b0ff-51bcbd7c379f,"No. 26 Maandag, den 9. April.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 2,1726,DBNL,http://www.dbnl.org/tekst/weye002ontl02_01/weye002ontl02_01_0028.php,zou hebben gerefuseert op een Assche Woensdag . Wy waaren naauwlyk gezeeten toen den,Reuk,"langs alle kanten bestormt wiert door vier gebraade Konynen , waar van het Oudste",patient
141,e3cdd62a-011b-11e4-b0ff-51bcbd7c379f,Geestelyke brieven,Jan Luyken,,1714,DBNL,http://www.dbnl.org/titels/titel.php?id=luyk001gees01,Gods dat de zonde der wereld weg neemt ! de rooze van Saron van zich laatende den Goddelyken,reuk,"der genezinge voor de kranke ziele ! dit is den Boom des Levens , onder wiens schaduwe wy",object
142,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"gelyk het Brasielhout , en is noch zo hard , noch zo zwaar . Zo het gebeurd , dat het",reuk,"heeft , heeft het dit van ’t Citrine , waar mede men het uit Indiën brengt . De drie soorten",object
143,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,"was , om in den donkeren nacht niet gezien te worden ; maar die echter van naby door den",reuk,"verraaden wierd . Hy staat op verloren schildwacht . Dit zegt men van ymand , die verre van de",agent
144,e1d6c3d6-011b-11e4-b0ff-51bcbd7c379f,Den vermakelyken avanturier,Nicolaas Heinsius,,1695,DBNL,http://www.dbnl.org/titels/titel.php?id=hein008denv01,"kragt , dat wanneer het zelve op eenige kolen vuurs geworpen wierd , de vloyen aanstonds door desselfs",reuk,"quamen te sterven : en wat de rotten aanging , vervolgde hy , die zou hy wel haast",agent
147,e0b55490-011b-11e4-b0ff-51bcbd7c379f,Gedichten. Deel 2,H.K. Poot,,1728,DBNL,http://www.dbnl.org/titels/titel.php?id=poot001gedi02,"hof . O schoon gebloemt , leer ons naer boven kyken . Gy heft u uit het stof . Zoo moet de",reuk,"der deugden zich verspreiden Van alle die u zien . Zoo leer 't gewas van hoven , tuin en weiden Ons d",agent
150,c3ff9b48-1eee-11e5-b891-f48ce0be173a,List en bedrog der medicynen,R. Pitt,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=pitt003list01,"hun oordeel daar over gegeeven , dat het is nullius odoris aut saporis , dat het nogte",reuk,nogte smaak heeft . Gy kunt ' er d'aanmerking van maaken door haar in gemeen waater te,object
151,e3ba348a-011b-11e4-b0ff-51bcbd7c379f,De groote schouburgh der Nederlantsche konstschilders en schilderessen. (3 delen),Arnold Houbraken,,1718-1721,DBNL,http://www.dbnl.org/titels/titel.php?id=houb005groo01,"Van Kessel verkoos tot zyn voorwerp Bloemen , die door haren aangenamen en lieffelyken",reuk,"de geesten verkwikken , en de oogen door bekoorlyk schoon met vergenoegen streelen .",agent
154,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"handvol van die poejer , en mengt het ondereen . Zyg het daar na door een Temis , zo lang gy’er maar",reuk,", of kracht uit kunt halen , die u behaagt . Gy kunt daar tot twe , of drie pond poejer ,",object
156,e0bd120c-011b-11e4-b0ff-51bcbd7c379f,De zedelyke en stichtelyke gezangen,Jan Luyken,,1709,DBNL,http://www.dbnl.org/titels/titel.php?id=luyk001zede01,"'t Geen 't wezen is , van deze schaduw-tyden , In Gods licht ten toon . Daar zal de",reuk,"haar lust verzaade , In het Roozendal Daar 't eeuwig bloeijen zal , Nooit aangeroerd van schaade , Of",agent
158,e3fdc9ac-011b-11e4-b0ff-51bcbd7c379f,Wetsteen der vernuften,Johan de Brune (de Jonge),,1644,DBNL,http://www.dbnl.org/titels/titel.php?id=brun002wets01,"een ring , in welkers kas zekre wortel , die Salomon had aangewezen , was besloten , door welkers",reuk,"de duivel te neus uit wier getrokken : en zoo de mensch ter aarde viel , beswoer hy de",agent
160,e18da7a0-011b-11e4-b0ff-51bcbd7c379f,Mengelstoffen van vele christelijke gezangen,Carolus Tuinman,,1709,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005meng01,"VI . O 't zijn deez ' Arenden die tot dit Lichaam komen Met snelle vlucht , zo ras zijn",reuk,maar word vernomen Meer dan een Arend om zijn prooi te rooven spoed : Niets wederhoud hen van 't zo,patient
161,e0ca8dc4-011b-11e4-b0ff-51bcbd7c379f,Bybel der natuure of historie der insecten. Deel 1,Jan Swammerdam,,1737,DBNL,http://www.dbnl.org/titels/titel.php?id=swam001bybe01,"my sou men kunnen formeeren tegens dat ik gesegt hebbe , dat het Wyfken door den",reuk,vrugtbaar wort : te weeten dat mogelyk het Wyfken haar extremiteit van de Schamelheid in het,agent
163,e11868b4-011b-11e4-b0ff-51bcbd7c379f,"Abraham, de aartsvader",Arnold Hoogvliet,,1728,DBNL,http://www.dbnl.org/titels/titel.php?id=hoog032abra01,in haar bedryf : 't Gezichtpunt brak ; 't gehoor wert van zyn ' plight ontslagen : De,reuk,"vervloog ; de smaak was wech ; 't gevoel ontdragen . De levensgeesten , uitgespreit in yder deel",agent
165,e142be34-011b-11e4-b0ff-51bcbd7c379f,Geestige wercken,Aernout van Overbeke,,1678,DBNL,http://www.dbnl.org/titels/titel.php?id=over001gees02,"wijn , Die van 't mes en van tant ongevoeligh sal sijn . De reuckelose . OF schoon de",Reuk,u deed beminnen 't Geen u 't soetste scheen ; Ick schat de Reuck de minste der vijf zinnen,agent
168,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,", een tydlang open te laten . Onderwylen moet men zorge dragen , dat of de",reuk,", of eenige andere hoedanigheid niet vervliege . Tot meerder zekerheid kan men die vaten ,",agent
178,e0ca8dc4-011b-11e4-b0ff-51bcbd7c379f,Bybel der natuure of historie der insecten. Deel 1,Jan Swammerdam,,1737,DBNL,http://www.dbnl.org/titels/titel.php?id=swam001bybe01,"wort ; blyvende ondertusschen myn gevoelen genoegsaam bewaarheid , dat het niet als door de",reuk,"alleen geschiet . En soo wort dan het Wyfken in de swerm tyt vrugtbaar ,",agent
179,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Branden , en voor Kloven aan de Tepels . Om de Olie van Eijeren wit te maken , en ze de brandige",reuk,"te ontnemen , die zy van ’t vuur heeft gekregen , moet men ze in de Meimaand , des nachts , in",object
180,e10d9646-011b-11e4-b0ff-51bcbd7c379f,Schat der gesontheyt,Johan van Beverwijck,,1660,DBNL,http://www.dbnl.org/titels/titel.php?id=beve001scha01,"dat al naerder onderwijsen ; Indien een water-put geduerigh stille staet , Het vocht dat krijght een",reuk,", en wort ten lesten quaet , Maer sooje wilt den born by wylen ledigh maken ,",object
183,e0f0bac6-011b-11e4-b0ff-51bcbd7c379f,Het regt gebruik der werelt beschouwingen,Bernard Nieuwentijt,,1720,DBNL,http://www.dbnl.org/titels/titel.php?id=nieu030regt01,kan die in de Introduct . van Keil vinden ; en egter behouden sy alle hare bysondere en bepaalde,reuk,". Om nu van de deeltjes , die een Haas of ander Wild op het veld loopende in syne",object
187,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,Kool verbeteren . De smaak en geur van den wyn bederft licht op ’t Vat . Hy wordt ook door de,reuk,"der Uijen verbeterd , als men daar de bladen op doet . Anders . Ik doe een geheim , dat de",agent
189,dfe13c50-011b-11e4-b0ff-51bcbd7c379f,Noord en Oost Tartarye,Nicolaas Witsen,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=wits008noor02,", waer onder het Raponticum , witte en geele Lelien , witte Peonien , die een schoonen",reuk,"geven ; Rosmaryn , Teim , Majoraen , enz. Doch Boomvruchten zijn daer niet , maer wel",object
192,e3e40576-011b-11e4-b0ff-51bcbd7c379f,Zederymen,Anthony Jansen,,1656,DBNL,http://www.dbnl.org/titels/titel.php?id=jans004zede01,"den Heer . Houwlijx Zegenwensch . Zangh : Psalm 133 . Ziet hoe fijn , c. I. G Een zoeter",Reuk,"kan ons de Bloeimaant geven , Als , in zijn kracht , een on-berisplijk leven . Dat 's balzem ,",object
193,c0cdbaae-1eee-11e5-b891-f48ce0be173a,Gebruik en Mis-bruik van de Thee,"Steven Blankaart, Cornelis Bontekoe",,1686,DBNL,http://www.dbnl.org/titels/titel.php?id=bont009gebr01,ledematen en reinigt de huid ; verdroogt de vochtigheid ; geeft aan 't lighaam een goede,reuk,"c. ’ Hier uit blykt dan genoegsaam , en ' tis geen woorden-twist waardig , dat",object
196,e18dae9e-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uitlegging van dagelyks gebruikte Nederduitsche spreekwoorden, opgeheldert tot grondig verstand der vaderlandsche moedertaal. Deel I",Carolus Tuinman,,1726,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors01,"de baazin dus hooren noodigen : Lust het u niet , zet het zeven voeten van u ; dan hindert u de",reuk,"niet . Daar is te veel dak op ’t huis . Dit zegt men , als ’t ergens niet veilig is te",patient
197,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"gemengd . De Meliloot ontbindt , verdunt , maakt week , gelyk de Kamille , en heeft een goeden",reuk,", voornamelyk als ze vers is , of wanneer het by Zomertyd regent . Zy stilt ook de pyn",object
198,c3ff9b48-1eee-11e5-b891-f48ce0be173a,List en bedrog der medicynen,R. Pitt,,1705,DBNL,http://www.dbnl.org/titels/titel.php?id=pitt003list01,"een tinktuur van die kruiden , als een oortje verschilt van een Ginnie , gelijk de",reuk,en smaak u in ider van de zelve zal betoonen . De gecomponeerde Waateren ontstellen door,agent
200,dfe15208-011b-11e4-b0ff-51bcbd7c379f,Brieven der gemartelde apostelen,Govert Bidloo,,1675,DBNL,http://www.dbnl.org/titels/titel.php?id=bidl001brie01,"God loon sulke offerhanden . Syriers die kostlijk zijt in hoven , en waranden , Vermaekt u met de",reuk,"van bloeisel , blom , en knop Van vruchten , haelt uw hert in lust-prielen op , Daer u",patient
205,5048e0e2-011c-11e4-b0ff-51bcbd7c379f,"No. 17 Maandag, den 5. February.",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 2,1726,DBNL,http://www.dbnl.org/tekst/weye002ontl02_01/weye002ontl02_01_0019.php,". En den Joden Doktor zweert by de Roos van Jericho , dat zy verstikt zyn door den",Reuk,"van Schotsche Koolen , doch dat zy jaaren en dagen daar na weer opstonden , dewyl zy gewaar",agent
208,e414c206-011b-11e4-b0ff-51bcbd7c379f,De rymwercken,"Aernout van Overbeke, Jan Claesz ten Hoorn",,1709,DBNL,http://www.dbnl.org/titels/titel.php?id=over001rymw02,aen de doren . Hoe hoog 't velt gepresen wort ; Floras krans is haest verdort . VI . Doch is,Reuk,"niet re versmaden , Alsmen voegt de Smaek daer by . By exempel , Sellery , Of Agourkjens , of Salade",patient
209,e1cc5036-011b-11e4-b0ff-51bcbd7c379f,Alle de ontleed- genees- en heelkundige werken,"Ysbrand Gysbert Arlebout, Fredericus Ruysch",,1744,DBNL,http://www.dbnl.org/titels/titel.php?id=ruys009alle01,", als in een levendig mensche . Daarenboven geven de dooden wel haast een onaangename",reuk,van haar ; dese in tegendeel zyn aangenaam van reuk . In dese Anatomische verhandeling,object
211,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,". Om beter te doen , zal men ze in gedestilleerden Olie smelten , deze vermeerdert zeer veel de",reuk,"en kracht . Als de Muskus hare kracht kwyt is geraakt , hangt men ze enige dagen boven aan",patient
212,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Bloeit in de Lente . Zyne Bloem gelykt naar witte Violetten , die van kwade geur zyn . De",reuk,"bekomt kwalyk . De Vrugt is Rood , in vieren gedeeld en gelykt na een Priesters Muts , waar",agent
214,e2e8c18e-011b-11e4-b0ff-51bcbd7c379f,Zinne-beelden der liefde,Willem den Elger,,1703,DBNL,http://www.dbnl.org/titels/titel.php?id=elge001zinn01,"spillen t'samen leggen ; 't Is wel soo lang men vryt , maer treckt het rockjen uit Een",reuk,daer't oog af loopt verneemt men van de bruyt . Veelen beelden zig in verlieft te zyn wanneer,agent
216,e22d0a98-011b-11e4-b0ff-51bcbd7c379f,"Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt. Deel 4","Bernard Picart, Abraham Moubach",,1729,DBNL,http://www.dbnl.org/titels/titel.php?id=pica002naau04,"verdryven kan , op de zelfde wyze als men in Tobias de booze Geest verdryft . De onaangenaame",reuk,"geneest de aangedaane Sexe : In Tobias , verdryft de sterke reuk van 't hart en de lever",agent
226,e1f10d40-011b-11e4-b0ff-51bcbd7c379f,Dien langen Duyvel van Nieukoop; twee pamfletten uit 1651 over baljuw Jan van Sevenhoven,"P.J. Verkruijsse, anoniem Dien langen Duyvel van Nieukoop [...]",,1651,DBNL,http://www.dbnl.org/titels/titel.php?id=_lan006lang01,est imbuta recens servabit odetrem tistadiu . Dat betekent : het nieuw gebakken aarden vat houdt lang de,reuk,"van 't eerste nat . En dat is precies waar ik bang voor ben , dat dat ook",object
228,e22d0f98-011b-11e4-b0ff-51bcbd7c379f,"Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt. Deel 6","Bernard Picart, Abraham Moubach",,1738,DBNL,http://www.dbnl.org/titels/titel.php?id=pica002naau06,opheffing ten onderwerp had . By die wonderbaare opheffing kwam nog een zeer aangenaame,reuk,"; een reuk van muskeljaat , die uit het lichaam des Profeets waassemde .",agent
229,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"moet de Steek-wieken daar in doopen , en ze in de Neus steken . Verloren Reuk . Wanneer de",Reuk,"verloren is , neem een once Nigelle-zaad ; stoot het met twe oncen oude Olyve olie , en haal",object
235,e38f74b6-011b-11e4-b0ff-51bcbd7c379f,Het Hoog-lied van den heyligen ende wijsen koning ende propheet Salomon,Samuel Ampzing,,1629,DBNL,http://www.dbnl.org/titels/titel.php?id=ampz001hoog01,"troszen sijn , Bequaem om vanden stock te lesen , Nu rijp , en vol van wijn . 12 . De",reuk,"ook , die sich uyt de gaten Van dijne neus verspreyd , Sal sijn als appels van granaeten , En 't",agent
244,e384b314-011b-11e4-b0ff-51bcbd7c379f,Den gheestelycken Orpheus,Gaudentius van Loemel,,1660,DBNL,http://www.dbnl.org/titels/titel.php?id=loem001ghee01,"den soeten geur van sijne alderaengenaemste salve , en den alderlieffelijcksten Nardus sijnen besten",reuk,"gegeven heeft , soo dat het geen wonder en is , ghylieden u oock",object
249,e2e0907c-011b-11e4-b0ff-51bcbd7c379f,Beschryvinge van de volk-plantinge Zuriname,J.D. Herlein,,1718,DBNL,http://www.dbnl.org/titels/titel.php?id=herl001besc01,"hare Opperste of Koningen zelven wanneer de zelve gesturven zijn , als houdende de aangename",reuk,", dier Balssem geheiligt om aangenaam in 't Paradijs te zijn . Koobao . Cacavento",object
250,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"schakeersel der kleuren menigmaal het Oog vermaakt , maar die de Neus door een ondraaglyken",reuk,"vervelen . Het is derhalven byna een Wonderwerk , zodanige Bloemen in plaats van stank",agent
252,e0b55490-011b-11e4-b0ff-51bcbd7c379f,Gedichten. Deel 2,H.K. Poot,,1728,DBNL,http://www.dbnl.org/titels/titel.php?id=poot001gedi02,". En zeker , hier zou 't voorhooft zich ontfronsen Van vorst Augustus zelf . Wat zoeter",reuk,"wringt uit dees loversponsen De zuidewint voor Delf ! Ai zie , hoe praelt de koningin der",agent
253,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"moeten we niet boven gemeen , noch tegen de reden achten ; want wy zien verscheiden vruchten , die",reuk,"en geur van planten hebben , welke by die Boomen groejen . Zie daar wat de oorzaak zy ,",object
255,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"zo om dat’er gene warmte genoeg in is , als om dat dat soort van verrotte Mestbergen , een kwade",reuk,"heeft , die in de Planten gaat zitten , die men op de Bedden teelt , en ze kwalyk van",object
258,e013cd64-011b-11e4-b0ff-51bcbd7c379f,"De oorsprong en uytlegging van dagelyks gebruikte Nederduitsche spreekwoorden, tot opheldering der vaderlandsche moedertaal. Deel II",Carolus Tuinman,,1727,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oors02,"; inzonderheid als de wind uit den zuiden waait . 23 . Als welriekende dingen , by schoon weder , meer",reuk,"van zich geven , dan zy plegen , zo zal het straks daar na regenen . 24 . Als ymand in",object
259,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"gebruikt gehad de bladen en toppen van de verse Veronica , gestooten en gegist tot dat de",reuk,"begon te gooren . ’t Is zeer waarschynlyk , dat de voornaamste deelen van de Plant in",agent
261,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"Het hout daarvan , dat ons uit China in groote gryze stukken overgebragt word , heeft de",reuk,"van Anys , en word alleen van de kassenmakers en ebbenhoud-werkers gebruikt . apocynum . Dit is",object
270,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"heet is , en droog in den tweden graad ; om datze Tong en Maag verhit , een deurdringende",reuk,"heeft , en zelf in ’t water brand . Ik heb in der daat geen beter Middel gevonden in",object
272,e1cc5036-011b-11e4-b0ff-51bcbd7c379f,Alle de ontleed- genees- en heelkundige werken,"Ysbrand Gysbert Arlebout, Fredericus Ruysch",,1744,DBNL,http://www.dbnl.org/titels/titel.php?id=ruys009alle01,"! en derhalven , quo semel est imbuta recens servabit odorem testa diu , dat is , daar de",reuk,"van een nieuwe aarde pot eens mede doortrokken is , dan verlaat ze die reuk niet ligt weder .",object
273,e3fdc9ac-011b-11e4-b0ff-51bcbd7c379f,Wetsteen der vernuften,Johan de Brune (de Jonge),,1644,DBNL,http://www.dbnl.org/titels/titel.php?id=brun002wets01,"dood toe : ook verheugt het te weten , dat de roos , zelf droogh zijnde , haar zoete",reuk,"bewaart : en misschien cierden ' er d'oude daarom de graven mee , c. DERDE BOEKS EINDE . Wetsteen",object
274,e0f0bac6-011b-11e4-b0ff-51bcbd7c379f,Het regt gebruik der werelt beschouwingen,Bernard Nieuwentijt,,1720,DBNL,http://www.dbnl.org/titels/titel.php?id=nieu030regt01,", gelyk een Sal armoniac : en het vlugtigh sout verliest daar door syn soo groote vlugtigheit en",reuk,"in dit mengsel . Waar by , indien men sout van Wyn-steen voor een tweede Alcali doet ;",object
277,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"hoe meer die door het by zig te dragen , of in de hand te houden verwarmt word , hoe meer",Reuk,"hy zal geven . Verder heeft men waargenomen , dat men na den Eten niet moet gaan , nog ten eersten",object
282,504956da-011c-11e4-b0ff-51bcbd7c379f,"No. 50 Maandag, den 24. September",Jacob Campo Weyerman,Den ontleeder der gebreeken. Deel 2,1726,DBNL,http://www.dbnl.org/tekst/weye002ontl02_01/weye002ontl02_01_0052.php,"dat besmettelyke Dampen schaade toebrengen aan het Licghaam , wie is verzekert , dat die",Reuk,", die uyt de Krollen van een besmet Vrouwspersoon uytwaassemt , niet door onsopgesnooven ,",patient
284,e3772104-011b-11e4-b0ff-51bcbd7c379f,Christelyke gezangen,Hendrik Uilenbroek,,1713,DBNL,http://www.dbnl.org/titels/titel.php?id=uile003chri02,Geest ; Gestort op ieder Dis-genoot . Wiens geur en kracht is wonder groot : Geeft haren,reuk,", op 't heylig Bruylofts-Feest , Verheugde . Zy vult de ziel met vreugden , Genaden ,",object
285,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"eene groote menigte gemeen water , om het verscheide reizen af te wasschen , en de",reuk,van den zwavel en Antimonie daaraf te krygen ; daarna droogt het gemelde poeijer in de,patient
289,e3a90d0e-011b-11e4-b0ff-51bcbd7c379f,Huishoudelyk woordboek,"M. Noel Chomel, Jan Lodewijk Schuer, Arnold Henrik Westerhovius",,1743,DBNL,http://www.dbnl.org/titels/titel.php?id=chom003huis01,"de Mot te bewaren , moet men’er in doekjes Kamfer tussen leggen , op dat de",reuk,"daar van over al kome ; Enige nemen gedroogde bladeren van Okkernoten , Alsem , Baldriaan-wortel",agent
295,e3fdc9ac-011b-11e4-b0ff-51bcbd7c379f,Wetsteen der vernuften,Johan de Brune (de Jonge),,1644,DBNL,http://www.dbnl.org/titels/titel.php?id=brun002wets01,"Carneades , by Plutarchus , die , hoewel ' er het civet uitgenomen is , de",reuk,daar van nochtans bewaren . De zoete heuchenis der Goddelike weldaden moet in onze gemoeden altijd,object
297,e3b91924-011b-11e4-b0ff-51bcbd7c379f,"Oud en nieuw, of vergelyking der oude en nieuwe Nederduitsche taal, in vorming en spreekwijzen",Carolus Tuinman,,1722,DBNL,http://www.dbnl.org/titels/titel.php?id=tuin005oude01,het tegendeel daar door gezegt wierd . Zo was stinken in de aaloude taal een aangenaamen,reuk,"van zich geven . Willeramus : Sie stinchen mit then bezzesten salvon , zy rieken als",object
